outer_x,outer_y,outer_z,inner_x,inner_y,inner_z,track_width,initial_x,initial_y,initial_z,initial_position
605052.0185391373,5805723.409406851,7.326077184,605040.0991384918,5805716.900960308,5.744086022,13.58328638,605046.1098195397,5805720.182974871,6.541847205,0.495723363
605052.5520661277,5805722.398659049,7.31885884,605040.550321718,5805716.172593376,5.735980114,13.52326858,605046.5916736604,5805719.30666877,6.532758875,0.49662678
605053.0792348472,5805721.39870521,7.310678491,605040.9715832113,5805715.411227999,5.728612645,13.50992217,605047.0523964054,5805718.418361431,6.523172765,0.49777051200000005
605053.6010775281,5805720.4085790515,7.300568746000001,605041.3558622254,5805714.618631862,5.720494952999999,13.547770300000002,605047.4912555192,5805717.519629253,6.512181514,0.498955957
605054.0053606905,5805719.3735593,7.290293133,605041.7444680183,5805713.81617506,5.711943224,13.46426385,605047.9086805822,5805716.610186297,6.505464435,0.497246329
605054.3817635977,5805718.334618459,7.27866922,605042.1352701748,5805713.007788671,5.70253597,13.35750594,605048.3042356182,5805715.691118566,6.496486765,0.496266705
605054.7604288186,5805717.287749519,7.266882112999999,605042.5227777819,5805712.208296661,5.69367545,13.25258756,605048.6778109091,5805714.763022642,6.484933112999999,0.49704149999999997
605055.142388585,5805716.231986192,7.2548107,605042.8516590171,5805711.396866533,5.683836904,13.210227100000001,605049.0291770252,5805713.827091364,6.473433697000001,0.497383855
605055.5244142992,5805715.174224346,7.242326933999999,605043.1488278504,5805710.576387138,5.6735710379999995,13.20472919,605049.3584405873,5805712.88342829,6.460714397,0.498237195
605055.9085374497,5805714.113530686,7.228390162,605043.4448655238,5805709.759871793,5.662985109,13.20481314,605049.6655552294,5805711.932832161,6.444288292,0.5008939179999999
605056.2927265483,5805713.050838506,7.213714706,605043.7398709637,5805708.944322724,5.652230639,13.21012252,605049.9505745117,5805710.976105021,6.424796998,0.505235836
605056.6492991945,5805711.97623119,7.199025107000001,605044.0348434265,5805708.129772907,5.640837137999999,13.19049696,605050.2135785744,5805710.013849728,6.404059677,0.510185835
605056.8851166966,5805710.862626898,7.184895115,605044.2673573679,5805707.2981568035,5.629304841000001,13.11418964,605050.4548871793,5805709.046076827,6.392139022,0.509617543
605057.1198689877,5805709.750988136,7.168911797000001,605044.4720240308,5805706.461620351,5.617381787,13.07119524,605050.6743977029,5805708.074683589,6.378236015,0.50961037
605057.3556205315,5805708.639382353,7.152188644,605044.6766247407,5805705.627082409,5.605794659,13.03452051,605050.8725795955,5805707.0990853,6.3614839739999995,0.511321615
605057.5526319,5805707.519495722,7.134461137000001,605044.8811265226,5805704.79554224,5.593696786000001,12.96356718,605051.0494102743,5805706.121481972,6.343715771,0.513216291
605057.685021352,5805706.387473129,7.115577455,605045.0846620211,5805703.962969835,5.581288964,12.83405782,605051.2054888927,5805705.140692962,6.326594075,0.5142340470000001
605057.8217275863,5805705.215579205,7.095953122999999,605045.217062457,5805703.164062377,5.568175393,12.77307516,605051.3407035347,5805704.16071596,6.310405407999999,0.514176702
605057.9699232627,5805703.9380279025,7.078194289,605045.3037019506,5805702.478684434,5.5554288110000005,12.75255978,605051.4550395111,5805703.187452512,6.294958509,0.514350891
605058.0351706578,5805702.62772897,7.059675342999999,605045.3873866431,5805701.822218973,5.542160803,12.67593957,605051.5498437191,5805702.214644891,6.281548296,0.512764146
605058.0640361239,5805701.389254598,7.0406023620000004,605045.4807371369,5805701.085044575,5.529144941,12.58948935,605051.62616248,5805701.233624636,6.267309685,0.51162055
605058.091219839,5805700.201742293,7.020421477999999,605045.5820616918,5805700.288112644,5.516018233,12.51195448,605051.6838730848,5805700.245988244,6.249847411,0.512212447
605058.1153168484,5805699.047139498,6.999238889,605045.6868356749,5805699.447279392,5.502324051,12.43740411,605051.723035889,5805699.252938121,6.229337788,0.514325252
605058.0354352295,5805697.921116441,6.97839614,605045.689444684,5805698.58006677,5.488783175,12.36603235,605051.7437716023,5805698.256879077,6.219271627,0.509611913
605057.9578918677,5805696.815177438,6.95657839,605045.6928121247,5805697.689871249,5.475714277000001,12.2986855,605051.7464200723,5805697.258122426,6.206616099,0.50643559
605057.8808531275,5805695.72426026,6.934820594,605045.6957408881,5805696.7826554,5.461989052000001,12.23343435,605051.7312749799,5805696.258378456,6.191512854,0.504679401
605057.8044509102,5805694.644367878,6.91262776,605045.6981650231,5805695.860417731,5.447739551000001,12.16963718,605051.6987260355,5805695.257660024,6.173820817999999,0.504343565
605057.6393556906,5805693.584556555,6.889892829,605045.6487597257,5805694.932468311,5.434337608,12.06852986,605051.6492169092,5805694.257982451,6.16274131,0.499569861
605057.462938893,5805692.534375069,6.866363566,605045.4831439074,5805694.009687056,5.4205685710000004,12.07270595,605051.5831370107,5805693.258458291,6.15675348,0.490809616
605057.286291264,5805691.491188381,6.84320806,605045.3156944506,5805693.081843568,5.406876033,12.07822922,605051.5009695807,5805692.259903765,6.149037225,0.483294128
605057.1114442919,5805690.45406318,6.819802826,605045.1474106114,5805692.148970821,5.392649686,12.08590654,605051.4031610871,5805691.262733731,6.138878772999999,0.47712052299999996
605056.9373987205,5805689.422966495,6.795731977999999,605044.9782594146,5805691.212068078,5.378968700000001,12.09463952,605051.2902747106,5805690.267767063,6.126733676000001,0.472201893
605056.6858168449,5805688.40731732,6.771831111,605044.8082408598,5805690.271135335,5.36496912,12.02532199,605051.1626531964,5805689.274014722,6.117629393,0.46500774200000006
605056.3928367734,5805687.403306492,6.747184324,605044.6383212283,5805689.327204823,5.351021704,11.91329887,605051.0208997955,5805688.282596998,6.109123756000001,0.45701020700000006
605056.0996918217,5805686.404291946,6.722825079,605044.4674682883,5805688.381242822,5.33638645,11.80137996,605050.8656541319,5805687.293835098,6.098982545,0.449960439
605055.8084464537,5805685.408341125,6.698514337000001,605044.2967472465,5805687.431283799,5.32207972,11.69042707,605050.6972255753,5805686.306538821,6.087374165,0.444002326
605055.5180684375,5805684.416420301,6.674008077000001,605044.0747673488,5805686.488636337,5.3070432830000005,11.63173426,605050.5165372394,5805685.322139105,6.076548252,0.43707038200000004
605055.2276574428,5805683.425498739,6.649351367,605043.7974326434,5805685.556166309,5.293510897,11.62943614,605050.3239951214,5805684.33954898,6.067684148,0.42900859799999996
605054.933711074,5805682.420455691,6.6249475229999994,605043.5264332226,5805684.643912245,5.279833202,11.62427206,605050.1200721697,5805683.358684007,6.057336966,0.421979417
605054.6343297447,5805681.398227427,6.600279576,605043.2635697474,5805683.757935615,5.265428948,11.61534662,605049.9053479527,5805682.379563327,6.045128447000001,0.415890076
605054.3359146932,5805680.377031403,6.5751345489999995,605043.0016395752,5805682.873990481,5.25105178,11.60837646,605049.6803888497,5805681.402605756,6.031270425,0.41074783
605054.0382680673,5805679.362863143,6.55074148,605042.7378427895,5805681.985982367,5.237263458,11.6031946,605049.4459512971,5805680.428836603,6.0169648229999995,0.406384156
605053.6718805943,5805678.37043472,6.526446536,605042.4721793899,5805681.093911279,5.2232154280000005,11.5283867,605049.2023047949,5805679.457364455,6.006353937,0.39907933100000004
605053.2739885643,5805677.392972164,6.50153397,605042.2066478889,5805680.197843169,5.209299912,11.41951847,605048.9501390298,5805678.488812273,5.996677417999999,0.390685069
605052.878929424,5805676.420604819,6.477205618999999,605041.9392827493,5805679.29671283,5.194617863,11.31366329,605048.6895435347,5805677.5219826065,5.986032679,0.382954646
605052.4847376358,5805675.452267477,6.4529535529999995,605041.6709843015,5805678.393551001,5.180817874,11.20886158,605048.4210847886,5805676.557594384,5.974902835,0.37578595299999995
605052.0923794812,5805674.48899237,6.42854403,605041.4008192398,5805677.486326196,5.167238499,11.10597686,605048.1452057619,5805675.595562184,5.962888255,0.369185549
605051.7019209104,5805673.52878099,6.40253766,605041.1307531013,5805676.576103628,5.15375806,11.0038227,605047.8621828487,5805674.63569507,5.94894655,0.363227514
605051.3133619239,5805672.571633325,6.378143001000001,605040.8466314204,5805675.667417916,5.1395825230000005,10.91713887,605047.5724424317,5805673.678107144,5.935468816,0.35741023
605050.9247040087,5805671.617483435,6.354506592000001,605040.5252404734,5805674.766505428,5.125957214,10.86795036,605047.27616088,5805672.722304052,5.9234824029999995,0.350839939
