inner_x,inner_y,inner_z,outer_x,outer_y,outer_z
711128.642,5591023.367,403.2799988,711119.1724,5591021.323,402.8200073
711127.9674,5591026.478,403.1199951,711118.4933,5591024.433,402.6499939
711127.2928,5591029.589,402.7900085,711117.8143,5591027.543,402.4450073
711126.6182,5591032.7,402.6897278,711117.1352,5591030.653,402.2149963
711125.9436,5591035.811,402.3999939,711116.4561,5591033.763,401.9750061
711125.269,5591038.922,402.1600037,711115.777,5591036.873,401.7200012
711124.5944,5591042.033,401.9899902,711115.1332,5591039.99,401.519989
711123.9197,5591045.144,401.7000122,711114.5122,5591043.113,401.3599854
711123.1809,5591048.551,401.4500122,711113.9087,5591046.148,401.0799866
711122.1565,5591051.912,401.2399902,711113.2364,5591049.169,400.8500061
711121.1968,5591054.976,400.980011,711112.5006,5591052.266,400.6700134
711120.2454,5591058.014,400.8200073,711111.7631,5591055.371,400.4299927
711119.294,5591061.053,400.5599976,711110.7867,5591058.401,400.2561035
711118.3425,5591064.091,400.2999878,711109.8074,5591061.431,400.0299988
711117.3911,5591067.129,400.1600037,711108.6093,5591064.392,399.7666321
711116.2197,5591070.87,399.8699951,711107.4183,5591067.134,399.519989
711114.2923,5591074.373,399.6400146,711106.2402,5591069.846,399.269989
711112.6512,5591077.201,399.4200134,711104.8222,5591072.68,399.0700073
711111.0525,5591079.955,399.2200012,711103.3304,5591075.496,398.7950134
711109.4538,5591082.71,398.980011,711101.6507,5591078.204,398.642395
711107.8551,5591085.464,398.8200073,711099.9427,5591080.896,398.3699951
711106.2564,5591088.219,398.6400146,711098.1201,5591083.521,398.1400146
711104.2585,5591091.661,398.3591003,711096.4359,5591085.947,397.9500122
711101.5253,5591094.649,398.0499878,711094.7192,5591088.331,397.6700134
711099.2765,5591097.011,397.8800049,711092.718,5591090.799,397.480011
711097.0789,5591099.318,397.6499939,711090.5666,5591093.15,397.2200012
711094.8812,5591101.626,397.3900146,711088.4037,5591095.491,397.0299988
711092.6836,5591103.934,397.1799927,711086.1296,5591097.726,396.7799988
711090.4859,5591106.242,397.0299988,711083.8011,5591099.91,396.5499878
711087.9052,5591108.952,396.769989,711081.4615,5591101.858,396.3299866
711084.8369,5591111.331,396.5700073,711079.1757,5591103.762,396.1499939
711082.1196,5591113.268,396.25,711076.6733,5591105.672,395.8399963
711079.5234,5591115.119,395.9899902,711074.0581,5591107.496,395.6799927
711076.8765,5591117.006,395.855957,711071.4515,5591109.303,395.4153442
711073.7565,5591119.152,395.6300049,711068.9156,5591110.929,395.2200012
711070.4092,5591120.797,395.3399963,711066.3436,5591112.571,394.9893494
711067.5465,5591122.204,395.019989,711063.4829,5591113.982,394.7000122
711064.6838,5591123.61,394.9599915,711060.6223,5591115.393,394.519989
711061.8211,5591125.017,394.6499939,711057.6637,5591116.606,394.2000122
711058.5828,5591126.609,394.4899902,711054.8153,5591117.756,394.1300049
711055.061,5591127.869,394.25,711051.9735,5591118.764,393.8200073
711051.8871,5591128.873,393.9700012,711049.0032,5591119.813,393.6400146
711048.6347,5591129.902,393.8099976,711045.9949,5591120.661,393.3699951
711045.0842,5591130.797,393.4700012,711043.0431,5591121.386,393.1799927
711041.691,5591131.406,393.269989,711039.9961,5591122.03,392.9100037
711038.55,5591131.97,393.0599976,711036.8676,5591122.664,392.75
711035.409,5591132.535,392.9049988,711033.7075,5591123.122,392.5
711032.1367,5591133.122,392.5899963,711030.5684,5591123.45,392.2693787
711028.5058,5591133.64,392.4500122,711027.5564,5591123.724,392.0499878
711024.97,5591133.809,392.1300049,711024.4891,5591123.852,391.7200012
711021.782,5591133.961,391.9200134,711021.3003,5591123.985,391.5799866
711018.5941,5591134.114,391.7000122,711018.1114,5591124.117,391.3099976
711015.4062,5591134.266,391.4841614,711014.9224,5591124.249,391.1300049
711012.2182,5591134.419,391.2200012,711011.7335,5591124.381,390.8999939
711009.0303,5591134.571,390.9599915,711008.5446,5591124.513,390.6710815
711005.819,5591134.725,390.75,711005.3643,5591124.645,390.3900146
711002.5922,5591134.859,390.4899902,711002.1895,5591124.776,390.1945496
710999.3883,5591134.979,390.4200134,710999.006,5591124.908,389.9700012
710996.1989,5591135.099,390.0400085,710995.8171,5591125.04,389.7099915
710993.0096,5591135.218,389.8999939,710992.6282,5591125.172,389.5400085
710989.8203,5591135.338,389.6499939,710989.4393,5591125.304,389.1900024
710986.6309,5591135.458,389.5150146,710986.249,5591125.398,389.0799866
710983.2176,5591135.586,389.1700134,710983.1409,5591125.43,388.7999878
710979.8001,5591135.507,389.019989,710980.0332,5591125.462,388.6400146
710976.6068,5591135.432,388.7600098,710976.8408,5591125.495,388.3999939
710973.416,5591135.357,388.5657043,710973.6475,5591125.528,388.1700134
710970.2253,5591135.281,388.2999878,710970.4542,5591125.561,387.8800049
710967.0345,5591135.206,388.0813293,710967.2609,5591125.593,387.6663513
710963.5501,5591135.123,387.8900146,710964.1575,5591125.552,387.4700012
710960.0194,5591134.759,387.5899963,710961.0827,5591125.322,387.2200012
710956.785,5591134.366,387.4500122,710957.9158,5591125.084,387.0799866
710953.6167,5591133.982,387.2099915,710954.7296,5591124.846,386.8399963
710950.3888,5591133.59,386.9808044,710951.579,5591124.44,386.6218872
710946.8478,5591133.102,386.7600098,710948.5268,5591123.957,386.4200134
710943.4197,5591132.319,386.5193481,710945.451,5591123.469,386.120697
710940.3086,5591131.608,386.3099976,710942.305,5591122.91,385.9500122
710937.1974,5591130.897,386.0700073,710939.2095,5591122.131,385.7000122
710934.0863,5591130.186,385.8748474,710936.1139,5591121.352,385.4500122
710930.9751,5591129.475,385.7000122,710933.0268,5591120.537,385.3099976
710927.537,5591128.689,385.519989,710930.0494,5591119.649,385.0799866
710924.0768,5591127.562,385.2900085,710927.1111,5591118.774,384.8599854
710920.9653,5591126.437,385.0650024,710924.1067,5591117.789,384.7000122
710917.9645,5591125.352,384.8500061,710921.1307,5591116.636,384.4849854
710914.8342,5591124.221,384.730011,710918.189,5591115.496,384.269989
710911.4956,5591122.872,384.4400024,710915.3409,5591114.337,384.1400146
710908.3871,5591121.336,384.2399902,710912.5074,5591113.037,383.9150085
710905.5268,5591119.923,384.0530701,710909.6062,5591111.706,383.6700134
710902.6665,5591118.51,383.8675232,710906.7162,5591110.353,383.4700012
710899.8062,5591117.098,383.7200012,710903.8526,5591108.947,383.3837891
710896.9459,5591115.685,383.5650024,710900.9889,5591107.541,383.1799927
710893.715,5591114.089,383.3399963,710898.2853,5591106.047,382.9700012
710890.6815,5591112.143,383.1199951,710895.6769,5591104.4,382.7600098
710887.9964,5591110.419,382.9599915,710892.9805,5591102.696,382.671051
710885.3125,5591108.696,382.8099976,710890.2838,5591100.993,382.4599915
710882.4665,5591106.869,382.6600037,710887.7204,5591099.176,382.25
710879.6121,5591104.819,382.4500122,710885.2648,5591097.285,382.0599976
710876.9849,5591102.782,382.3099976,710882.7681,5591095.362,381.8955383
710874.4648,5591100.829,382.1099854,710880.2955,5591093.348,381.7399902
710871.8108,5591098.771,381.9577332,710877.8762,5591091.347,381.5899963
710869.0735,5591096.441,381.8599854,710875.5161,5591089.395,381.4299927
710866.6132,5591094.051,381.6300049,710873.106,5591087.402,381.2600098
710864.3264,5591091.83,381.4500122,710870.8061,5591085.195,381.1199951
710862.0397,5591089.609,381.3200073,710868.5169,5591082.976,380.8900146
710859.5548,5591087.196,381.2099915,710866.2782,5591080.807,380.7600098
710857.1744,5591084.51,380.9700012,710864.1361,5591078.587,380.6600037
710855.0631,5591081.953,380.8500061,710862.0765,5591076.195,380.5150146
710853.0342,5591079.495,380.7200012,710859.9967,5591073.779,380.3099976
710851.0054,5591077.038,380.5599976,710857.9325,5591071.351,380.2000122
710848.8085,5591074.377,380.4100037,710856.0913,5591068.821,380.0249939
710846.8,5591071.555,380.230011,710854.2556,5591066.298,379.8699951
710844.954,5591068.941,380.1000061,710852.3824,5591063.724,379.75
710843.1159,5591066.339,379.9859314,710850.6381,5591061.056,379.6199951
710841.0756,5591063.45,379.8500061,710848.9824,5591058.439,379.4500122
710839.319,5591060.381,379.6900024,710847.3272,5591055.823,379.3699951
710837.7366,5591057.616,379.5899963,710845.6221,5591053.129,379.2000122
710836.1542,5591054.852,379.5100098,710844.062,5591050.351,379.0799866
710834.5097,5591051.979,379.3399963,710842.5477,5591047.582,378.9400024
710832.8999,5591048.931,379.1799927,710841.0501,5591044.844,378.8482971
710831.4593,5591045.936,379.0899963,710839.7476,5591041.972,378.7200012
710830.0787,5591043.066,378.9400024,710838.4762,5591039.05,378.6199951
710828.59,5591039.971,378.8399963,710837.2322,5591036.191,378.4500122
710827.2768,5591036.689,378.7200012,710836.0008,5591033.361,378.3599854
710826.142,5591033.603,378.6000671,710834.9211,5591030.394,378.2200012
710825.043,5591030.614,378.4899902,710833.8566,5591027.393,378.1300049
710823.9441,5591027.626,378.4190063,710832.7921,5591024.392,378.0400085
710822.8451,5591024.637,378.3299866,710831.7277,5591021.39,377.8900146
710821.7462,5591021.649,378.2099915,710830.6632,5591018.389,377.8360596
710820.6399,5591018.64,378.0700073,710829.6008,5591015.394,377.7600098
710819.5377,5591015.589,377.9700012,710828.5419,5591012.409,377.6499939
710818.4748,5591012.546,377.8800049,710827.481,5591009.419,377.6199951
710817.4249,5591009.54,377.7600098,710826.4162,5591006.418,377.5100098
710816.3749,5591006.534,377.6499939,710825.3514,5591003.417,377.4100037
710815.3249,5591003.528,377.6139526,710824.2866,5591000.416,377.3299866
710814.2749,5591000.522,377.5,710823.2219,5590997.415,377.2000122
710813.2249,5590997.516,377.4299927,710822.1571,5590994.414,377.1099854
710812.1749,5590994.51,377.3200073,710821.0965,5590991.412,377.0400085
710811.1261,5590991.507,377.2200012,710820.0373,5590988.408,376.9599915
710810.0746,5590988.506,377.1400146,710818.9781,5590985.404,376.9299927
710809.0212,5590985.502,377.0400085,710817.9192,5590982.401,376.8299866
710807.9676,5590982.497,376.9599915,710816.8603,5590979.398,376.75
710806.9139,5590979.492,376.8864441,710815.8015,5590976.395,376.6700134
710805.8603,5590976.488,376.7799988,710814.7426,5590973.392,376.5799866
710804.8067,5590973.483,376.730011,710813.6837,5590970.389,376.5299988
710803.753,5590970.478,376.6400146,710812.6083,5590967.391,376.4681091
710802.7155,5590967.519,376.5799866,710811.5281,5590964.382,376.3800049
710801.6509,5590964.607,376.519989,710810.4448,5590961.364,376.3299866
710800.5417,5590961.659,376.4249878,710809.3657,5590958.358,376.2900085
710799.4202,5590958.678,376.3500061,710808.2897,5590955.361,376.230011
710798.2988,5590955.698,376.3049927,710807.2138,5590952.363,376.1600037
710797.1774,5590952.718,376.2321167,710806.1378,5590949.366,376.1199951
710796.0507,5590949.724,376.150238,710805.0633,5590946.373,376.0700073
710794.9335,5590946.718,376.1099854,710803.995,5590943.38,376.0549927
710793.8275,5590943.724,376.0750122,710802.9346,5590940.38,376.019989
710792.7241,5590940.737,376.019989,710801.8734,5590937.377,375.9390564
710791.6208,5590937.75,375.9299927,710800.8122,5590934.375,375.894989
710790.5174,5590934.763,375.9049988,710799.7509,5590931.372,375.8699951
710789.4141,5590931.776,375.8850098,710798.6897,5590928.37,375.8099976
710788.3107,5590928.789,375.8450012,710797.6285,5590925.367,375.8049927
710787.2074,5590925.801,375.8099976,710796.5653,5590922.365,375.7399902
710786.104,5590922.814,375.7550049,710795.5015,5590919.364,375.7200012
710784.9821,5590919.777,375.7349854,710794.4442,5590916.38,375.7349854
710783.9034,5590916.721,375.6650085,710793.3873,5590913.398,375.7099915
710782.8453,5590913.714,375.6199951,710792.324,5590910.398,375.730011
710781.7883,5590910.71,375.6099854,710791.2603,5590907.397,375.6600037
710780.7314,5590907.706,375.5499878,710790.1965,5590904.396,375.6300049
710779.6744,5590904.703,375.5450134,710789.1328,5590901.394,375.6199951
710778.6174,5590901.699,375.5100098,710788.0665,5590898.394,375.6300049
710777.5604,5590898.695,375.4049988,710786.9746,5590895.402,375.5950012
710776.5035,5590895.691,375.4400024,710785.8826,5590892.411,375.6400146
710775.4465,5590892.688,375.4299927,710784.7906,5590889.419,375.5950012
710774.3895,5590889.684,375.4249878,710783.6986,5590886.428,375.5400085
710773.3325,5590886.68,375.3998108,710782.6066,5590883.436,375.5549927
710772.2747,5590883.674,375.3850098,710781.5149,5590880.446,375.5599976
710771.2185,5590880.666,375.3399963,710780.4234,5590877.455,375.5100098
710770.1642,5590877.66,375.3433228,710779.3315,5590874.464,375.5450134
710769.1105,5590874.655,375.3500061,710778.2395,5590871.473,375.5499878
710768.0567,5590871.65,375.3099976,710777.1775,5590868.471,375.5499878
710767.003,5590868.645,375.3099976,710776.1164,5590865.469,375.5100098
710765.9492,5590865.64,375.2950134,710775.0554,5590862.466,375.519989
710764.8955,5590862.636,375.3349915,710773.9943,5590859.464,375.5350037
710763.8417,5590859.631,375.3500061,710772.9332,5590856.462,375.5400085
710762.7924,5590856.639,375.3599854,710771.8708,5590853.455,375.5700073
710761.7381,5590853.667,375.3599854,710770.8066,5590850.444,375.5400085
710760.6649,5590850.687,375.4100037,710769.7438,5590847.437,375.5950012
710759.5859,5590847.692,375.4100037,710768.6762,5590844.437,375.6000061
710758.5068,5590844.696,375.3900146,710767.593,5590841.443,375.6099854
710757.4278,5590841.7,375.4200134,710766.5097,5590838.448,375.6300049
710756.3487,5590838.704,375.4200134,710765.4265,5590835.454,375.6499939
710755.2696,5590835.708,375.4400024,710764.3433,5590832.459,375.6650085
710754.1906,5590832.712,375.480011,710763.2601,5590829.465,375.6600037
710753.1127,5590829.719,375.480011,710762.1765,5590826.469,375.6700134
710752.0368,5590826.741,375.4899902,710761.0914,5590823.47,375.7149963
710750.9481,5590823.764,375.5166626,710760.0067,5590820.471,375.7349854
710749.8545,5590820.773,375.5599976,710758.9235,5590817.477,375.8099976
710748.7609,5590817.783,375.6000061,710757.8403,5590814.482,375.8099976
710747.6672,5590814.792,375.6350098,710756.757,5590811.488,375.8200073
710746.5736,5590811.801,375.6549988,710755.6846,5590808.489,375.8999939
710745.4642,5590808.767,375.6900024,710754.6274,5590805.501,375.9100037
710744.3889,5590805.708,375.7349854,710753.5716,5590802.516,375.9899902
710743.3387,5590802.69,375.7600098,710752.5109,5590799.518,376.019989
710742.2924,5590799.682,375.7200012,710751.4489,5590796.516,376.0499878
710741.2462,5590796.675,375.7799988,710750.3851,5590793.514,376.0599976
710740.2,5590793.667,375.8049927,710749.3171,5590790.514,376.1549988
710739.1614,5590790.681,375.8250122,710748.2467,5590787.508,376.1749878
710738.1131,5590787.728,375.855011,710747.1736,5590784.494,376.2449951
710737.035,5590784.761,375.872467,710746.1029,5590781.486,376.3399963
710735.9477,5590781.768,375.9049988,710745.0349,5590778.486,376.3452454
710734.8603,5590778.775,375.9249878,710743.9669,5590775.486,376.4100037
710733.7729,5590775.782,375.9200134,710742.8989,5590772.486,376.3999939
710732.6855,5590772.789,375.9299927,710741.8208,5590769.49,376.4500122
710731.6005,5590769.803,375.980011,710740.7365,5590766.493,376.4700012
710730.519,5590766.844,376.0299988,710739.6494,5590763.489,376.480011
710729.4134,5590763.886,376.0899963,710738.5629,5590760.486,376.5799866
710728.2983,5590760.903,376.0849915,710737.4793,5590757.492,376.6499939
710727.1833,5590757.921,376.105011,710736.3957,5590754.497,376.7049866
710726.0542,5590754.9,376.1199951,710735.322,5590751.513,376.7399902
710724.9138,5590751.746,376.1300049,710734.2685,5590748.569,376.6400146
710723.9057,5590748.615,376.2149963,710733.207,5590745.603,376.6099854
710722.953,5590745.723,376.2449951,710732.119,5590742.563,376.7049866
710721.9059,5590742.848,376.2600098,710730.8608,5590739.591,376.75
710720.8356,5590739.936,376.3349915,710729.5948,5590736.64,376.769989
710719.7192,5590737.072,376.375,710728.2891,5590733.7,376.769989
710718.7079,5590734.505,376.3833313,710726.5755,5590730.874,376.769989
710717.393,5590732.062,376.3999939,710724.8846,5590728.085,376.8450012
710715.9844,5590729.446,376.4299927,710723.2165,5590725.333,376.8200073
710714.5464,5590727.075,376.4649963,710721.5401,5590722.568,376.8200073
710712.8645,5590724.642,376.4899902,710719.8704,5590719.814,376.9549866
710711.2622,5590722.324,376.5499878,710717.8229,5590717.303,376.8699951
710709.4554,5590720.21,376.5400085,710715.7054,5590714.858,376.9500122
710707.5729,5590718.051,376.625,710713.5942,5590712.421,376.9450073
710705.597,5590716.101,376.625,710711.469,5590709.967,377.0050049
710703.3462,5590714.033,376.6749878,710709.3556,5590707.527,377.0899963
710701.0514,5590711.925,376.730011,710706.8,5590705.578,377.0750122
710699.0618,5590710.148,376.7449951,710704.1982,5590703.606,377.1199951
710696.8108,5590708.617,376.769989,710701.6071,5590701.641,377.1499939
710694.2207,5590706.856,376.7900085,710699.0551,5590699.707,377.1749878
710691.9155,5590705.304,376.8250122,710696.4172,5590697.776,377.2250061
710689.435,5590704.01,376.8649902,710693.4641,5590696.378,377.230011
710686.6243,5590702.543,376.8800049,710690.5752,5590695.01,377.2550049
710683.9332,5590701.139,376.9349976,710687.6703,5590693.635,377.3200073
710681.5727,5590700.03,376.9549866,710684.7186,5590692.238,377.2799988
710678.9499,5590699.147,376.9700012,710681.7202,5590690.961,377.3800049
710675.9256,5590698.128,376.9899902,710678.6322,5590690.131,377.3599854
710673.333,5590697.255,377.0100098,710675.4924,5590689.287,377.4299927
710670.7639,5590696.728,377.0299988,710672.34,5590688.439,377.3699951
710667.7287,5590696.201,377.0450134,710669.2297,5590687.603,377.4249878
710664.8347,5590695.698,377.0700073,710666.04,5590687.042,377.4599915
710662.0404,5590695.407,377.1000061,710662.7803,5590686.912,377.4500122
710658.9815,5590695.194,377.1400146,710659.5699,5590686.783,377.4500122
710656.0818,5590694.991,377.1499939,710656.3419,5590686.655,377.4849854
710653.3614,5590695.011,377.1600037,710653.0885,5590686.525,377.5299988
710650.3563,5590695.18,377.1650085,710649.8734,5590686.691,377.5299988
710647.4373,5590695.345,377.2399902,710646.6665,5590687.096,377.5100098
710644.6253,5590695.709,377.2250061,710643.4585,5590687.501,377.5650024
710641.6247,5590696.168,377.2999878,710640.2708,5590687.903,377.5
710639.0058,5590696.597,377.2749939,710637.0306,5590688.353,377.5750122
710636.4369,5590697.406,377.3200073,710633.9077,5590689.305,377.5450134
710633.5367,5590698.319,377.3450012,710630.8332,5590690.243,377.5650024
710630.889,5590699.248,377.3999939,710627.7197,5590691.192,377.5400085
710628.2021,5590700.41,377.394989,710624.6043,5590692.141,377.5750122
710625.4481,5590701.601,377.4849854,710621.5615,5590693.262,377.5799866
710622.9482,5590702.838,377.4700012,710618.6551,5590694.788,377.5450134
710620.3541,5590704.309,377.4700012,710615.7865,5590696.295,377.5700073
710617.5601,5590705.892,377.5050049,710612.9665,5590697.777,377.5799866
710614.7557,5590707.459,377.5,710610.1471,5590699.258,377.5700073
710611.9702,5590709.015,377.5100098,710607.3405,5590700.773,377.5549927
710609.2116,5590710.556,377.5799866,710604.5645,5590702.361,377.5400085
710606.5059,5590712.096,377.5799866,710601.7777,5590703.954,377.5599976
710603.7939,5590713.685,377.5650024,710598.9977,5590705.544,377.5249939
710601.042,5590715.297,377.6600037,710596.2289,5590707.127,377.519989
710598.2901,5590716.909,377.6000061,710593.4644,5590708.718,377.4949951
710595.1668,5590718.739,377.6400146,710590.809,5590710.247,377.4899902
710591.7363,5590720.245,377.6650085,710588.1723,5590711.765,377.4649963
710588.6478,5590721.471,377.6849976,710585.3317,5590713.167,377.5
710585.4019,5590722.759,377.6799927,710582.3251,5590714.035,377.4299927
710581.8521,5590723.844,377.7149963,710579.3966,5590714.88,377.4249878
710578.528,5590724.64,377.6650085,710576.3842,5590715.749,377.394989
710575.2334,5590725.43,377.6549988,710573.3165,5590716.434,377.3800049
710571.6555,5590726.088,377.6549988,710570.2977,5590717.02,377.3500061
710568.23,5590726.478,377.7449951,710567.2036,5590717.508,377.3399963
710565.0587,5590726.838,377.6499939,710564.0143,5590717.71,377.2999878
710561.5131,5590727.241,377.605011,710560.9251,5590717.902,377.3250122
710557.7623,5590727.284,377.7099915,710557.8941,5590717.902,377.2650146
710554.3824,5590727.149,377.5599976,710554.7516,5590717.902,377.25
710550.7786,5590727.005,377.5700073,710551.6862,5590717.591,377.2399902
710546.9691,5590726.423,377.5299988,710548.7113,5590717.241,377.25
710543.6025,5590725.664,377.5,710545.6178,5590716.764,377.1600037
710540.4061,5590724.943,377.519989,710542.5258,5590716.059,377.1900024
710536.8561,5590724.057,377.6199951,710539.5599,5590715.256,377.1400146
710533.4943,5590722.834,377.4400024,710536.6339,5590714.244,377.1149902
710530.4954,5590721.743,377.3900146,710533.6178,5590713.2,377.0849915
710527.1074,5590720.511,377.4100037,710530.7895,5590711.957,377.0700073
710523.7187,5590718.83,377.5,710528.0197,5590710.726,377.0650024
710520.773,5590717.178,377.3399963,710525.133,5590709.444,377.0100098
710517.9906,5590715.618,377.3099976,710522.4488,5590707.709,376.9750061
710514.8145,5590713.837,377.2799988,710519.8644,5590706.034,376.9400024
710511.7693,5590711.603,377.25,710517.3652,5590704.317,376.9200134
710509.1609,5590709.528,377.1650085,710514.9355,5590702.306,376.8599854
710506.6519,5590707.533,377.1700134,710512.4821,5590700.276,376.8699951
710503.7392,5590705.194,377.1099854,710510.1474,5590698.327,376.7900085
710501.2023,5590702.476,377.0599976,710508.0069,5590696.16,376.7749939
710499.0273,5590700.146,377.0299988,710505.7661,5590693.89,376.75
710496.498,5590697.436,377.019989,710503.8357,5590691.526,376.7200012
710494.3029,5590694.299,376.9599915,710502.0323,5590689.123,376.6849976
710492.4991,5590691.514,376.9249878,710500.2575,5590686.517,376.6600037
710490.6885,5590688.719,376.8850098,710498.6282,5590683.822,376.6600037
710488.9777,5590685.837,376.875,710497.0261,5590681.119,376.5849915
710487.3571,5590683.068,376.8599854,710495.4417,5590678.362,376.5700073
710485.7476,5590680.319,376.8099976,710493.8544,5590675.6,376.5549927
710484.138,5590677.57,376.7399902,710492.2672,5590672.838,376.5150146
710482.5285,5590674.821,376.730011,710490.6799,5590670.076,376.4750061
710480.919,5590672.072,376.6700134,710489.0926,5590667.313,376.4349976
710479.3094,5590669.322,376.605011,710487.4704,5590664.572,376.4049988
710477.6999,5590666.573,376.5549927,710485.8471,5590661.83,376.3500061
710476.0903,5590663.824,376.5350037,710484.2238,5590659.089,376.3399963
710474.4808,5590661.075,376.4700012,710482.6005,5590656.348,376.3049927
710472.8713,5590658.326,376.4100037,710480.9772,5590653.607,376.2349854
710471.2617,5590655.576,376.3450012,710479.3539,5590650.866,376.2000122
710469.6489,5590652.822,376.2950134,710477.7314,5590648.126,376.1600037
710468.0397,5590650.062,376.25,710476.1093,5590645.387,376.105011
710466.4355,5590647.307,376.1749878,710474.4863,5590642.646,376.1000061
710464.8326,5590644.554,376.144989,710472.8629,5590639.905,376.0350037
710463.2297,5590641.801,376.0750122,710471.2436,5590637.161,375.980011
710461.6268,5590639.047,376.019989,710469.6257,5590634.417,375.9299927
710460.0239,5590636.294,375.9599915,710468.0078,5590631.672,375.8450012
710458.4209,5590633.541,375.894989,710466.3898,5590628.928,375.8049927
710456.818,5590630.788,375.8424988,710464.7719,5590626.184,375.7850037
710455.2151,5590628.035,375.7650146,710463.1539,5590623.439,375.6950073
710453.6122,5590625.282,375.6900024,710461.536,5590620.695,375.6300049
710452.0112,5590622.532,375.6400146,710459.9176,5590617.95,375.6099854
710450.4148,5590619.797,375.5166626,710458.2974,5590615.201,375.5400085
710448.8054,5590617.065,375.4549866,710456.6777,5590612.454,375.4450073
710447.1885,5590614.32,375.3699951,710455.0618,5590609.709,375.4100037
710445.5716,5590611.575,375.2900085,710453.4496,5590606.961,375.3099976
710443.9547,5590608.83,375.230011,710451.8374,5590604.213,375.2600098
710442.3378,5590606.085,375.1300049,710450.2252,5590601.465,375.2250061
710440.7209,5590603.34,375.0750122,710448.6131,5590598.718,375.144989
710439.1041,5590600.595,375,710447.0009,5590595.97,375.0799866
710437.4872,5590597.85,374.9200134,710445.3887,5590593.222,375.0233459
710435.8703,5590595.105,374.8450012,710443.7765,5590590.474,374.9450073
710434.2534,5590592.36,374.7850037,710442.1643,5590587.727,374.8900146
710432.6365,5590589.615,374.6700134,710440.5521,5590584.979,374.8349915
710431.0196,5590586.87,374.5599976,710438.9399,5590582.231,374.75
710429.401,5590584.122,374.5249939,710437.3336,5590579.481,374.6799927
710427.7848,5590581.373,374.4299927,710435.7317,5590576.728,374.6300049
710426.1704,5590578.627,374.3399963,710434.1294,5590573.975,374.5450134
710424.556,5590575.88,374.2749939,710432.527,5590571.221,374.5249939
710422.9416,5590573.134,374.1799927,710430.9247,5590568.468,374.4049988
710421.3272,5590570.387,374.0799866,710429.3223,5590565.714,374.3649902
710419.7129,5590567.641,373.9949951,710427.72,5590562.961,374.2600098
710418.0985,5590564.894,373.8999939,710426.1176,5590560.207,374.1749878
710416.4841,5590562.148,373.7999878,710424.5153,5590557.454,374.0700073
710414.8697,5590559.401,373.7250061,710422.9059,5590554.704,374.0799866
710413.2553,5590556.655,373.605011,710421.2895,5590551.959,373.9849854
710411.6409,5590553.909,373.5,710419.6732,5590549.214,373.8999939
710410.0265,5590551.162,373.4299927,710418.0568,5590546.469,373.8800049
710408.4121,5590548.416,373.3200073,710416.441,5590543.723,373.7399902
710406.7977,5590545.669,373.2000122,710414.8293,5590540.975,373.6199951
710405.1928,5590542.939,373.1099854,710413.2152,5590538.223,373.6400146
710403.5828,5590540.232,373.0299988,710411.5987,5590535.466,373.5050049
710401.9505,5590537.516,372.9100037,710409.9847,5590532.714,373.355011
710400.2683,5590534.717,372.8099976,710408.3838,5590529.985,373.3599854
710398.6325,5590531.857,372.6700134,710406.8022,5590527.254,373.1600037
710397.1626,5590529.238,372.5599976,710405.19,5590524.45,373.0499878
710395.5804,5590526.765,372.5133362,710403.5187,5590521.659,373
710393.885,5590524.173,372.394989,710401.7802,5590518.959,372.8649902
710392.1395,5590521.584,372.3099976,710400.045,5590516.265,372.7449951
710390.5882,5590519.299,372.2399902,710398.2503,5590513.478,372.6799927
710388.9584,5590517.396,372.1400146,710395.998,5590510.956,372.5799866
710387.0306,5590515.443,372.0400085,710393.7247,5590508.536,372.4599915
710384.9873,5590513.569,371.9299927,710391.2248,5590506.369,372.3599854
710382.6979,5590511.717,371.8374939,710388.7465,5590504.25,372.2799988
710380.5989,5590510.019,371.7200012,710386.1162,5590502.202,372.2000122
710378.3542,5590508.661,371.5950012,710383.204,5590500.536,372.0650024
710375.833,5590507.205,371.5,710380.3669,5590498.913,371.9633484
710373.5545,5590506.04,371.4200134,710377.3487,5590497.442,371.8649902
710370.9726,5590505.083,371.2749939,710374.3178,5590496.095,371.7366638
710368.299,5590504.093,371.125,710371.2933,5590494.753,371.6700134
710365.6149,5590503.371,371.0450134,710367.9934,5590494.231,371.519989
710362.7726,5590502.663,370.9549866,710364.7628,5590493.721,371.3766785
710360.4582,5590502.184,370.8266602,710361.4262,5590493.194,371.2950134
710357.9414,5590502.158,370.7399902,710358.0897,5590492.789,371.1766663
710355.0141,5590502.128,370.6199951,710354.8262,5590492.753,371.0400085
710352.1467,5590502.271,370.5,710351.5411,5590492.716,370.9599915
710349.2045,5590502.494,370.3999939,710348.2891,5590492.988,370.8349915
710346.5804,5590502.797,370.2349854,710345.015,5590493.681,370.7190552
710343.8603,5590503.414,370.2099915,710341.7929,5590494.362,370.5450134
710341.2295,5590504.011,370.0249939,710338.5418,5590495.049,370.480011
710338.8855,5590504.883,369.9500122,710335.3762,5590496.2,370.3200073
710336.288,5590506.005,369.7950134,710332.3627,5590497.513,370.2600098
710333.7093,5590507.263,369.75,710329.447,5590498.998,370.1549988
710331.2237,5590508.601,369.5599976,710326.669,5590500.753,369.9666748
710329.1616,5590509.859,369.4750061,710323.8311,5590502.546,369.8500061
