outer_x,outer_y,outer_z,inner_x,inner_y,inner_z
504771.69453381986,5737847.010096043,301.5819831201953,504770.76823878166,5737837.734336778,301.2349719136601
504767.9010071765,5737847.383423489,301.82746786124676,504767.7152209764,5737837.930850614,301.36613160101575
504763.95268560253,5737847.193029367,302.04285173949944,504764.76533357555,5737837.809198278,301.5900686620588
504760.1692988194,5737846.847321164,302.2040733460824,504761.6221259861,5737837.440311362,301.8298063945814
504756.31959554076,5737845.96327453,302.3994966808437,504758.5079388799,5737836.831272302,301.9833661872637
504752.352081773,5737844.856537664,302.5826834703017,504755.46997709805,5737835.931454917,302.1371595613604
504748.2544127788,5737843.233495747,302.7684210467114,504752.1012132729,5737834.582183281,302.3562634478667
504743.4243344991,5737840.814348898,303.0224444309095,504747.8256232315,5737832.484068674,302.5665011311874
504738.12388243363,5737838.009459926,303.20494658886923,504742.7232723091,5737829.701751668,302.8197125916111
504732.5640311456,5737834.932463323,303.4016852193716,504737.3116667338,5737826.647718907,303.0106031257948
504727.05759385746,5737831.781036276,303.60707094575935,504731.80683236464,5737823.491584767,303.1592462877908
504721.37063357723,5737828.4865913605,303.73520002864745,504726.1061876694,5737820.2241715,303.275246119249
504715.72848066146,5737825.252453039,303.8442178368872,504720.4632904231,5737816.990039225,303.3845934057021
504709.9625301722,5737822.044087509,303.9285456234073,504714.73408216005,5737813.706532847,303.5038357499444
504704.45012084686,5737818.980877261,304.02552600005123,504709.3368703534,5737810.606574556,303.55509080571
504698.94374352135,5737815.771934789,304.14653789929406,504703.9202522923,5737807.399254545,303.67311683335754
504693.44466308627,5737812.518289827,304.3190167925515,504698.42067142343,5737804.134807072,303.8309207976609
504687.90729274193,5737809.237950619,304.49059997327487,504692.88570605207,5737800.849891326,304.0704037141508
504682.25438660954,5737805.882621151,304.7107788563359,504687.2327631495,5737797.495248659,304.3404942618408
504676.6228270363,5737802.539882489,305.01867958949776,504681.60120123776,5737794.151922772,304.6682730332825
504671.1177191642,5737799.2430812875,305.2388151984672,504676.08275910205,5737790.876938158,304.95903341171254
504665.5513928657,5737795.787752707,305.5138547647319,504670.4503039916,5737787.534314216,305.27056277300716
504660.0598256019,5737792.377133636,305.80463941034805,504664.89183630166,5737784.235379107,305.6067194423123
504654.461461311,5737788.899335049,306.09269615262076,504659.2205727202,5737780.868202568,305.87155004166067
504648.94810075057,5737785.474054319,306.36732857184853,504653.73392497876,5737777.601181284,306.11921792217413
504643.30129781226,5737781.965777403,306.66149179561955,504648.219868412,5737774.1540237125,306.3988747942152
504637.60791586654,5737778.429609871,306.92629352950723,504642.53963263455,5737770.584553434,306.74381674716926
504632.0480250626,5737774.975247096,307.2202007038689,504637.0096962539,5737767.1104578385,306.9806573201923
504626.4024928297,5737771.468554241,307.53924088184823,504631.5374128493,5737763.582980562,307.29563238835385
504620.7373953737,5737767.948347084,307.8447478724691,504625.94136579364,5737759.944021035,307.57169776050966
504615.3481039824,5737764.604353947,308.0695525283623,504620.6461908028,5737756.495558692,307.85223463245075
504609.988581225,5737761.089545304,308.4191887651408,504615.2835994058,5737752.989710141,308.13599254995927
