outer_x,outer_y,outer_z,inner_x,inner_y,inner_z
592958.1718694204,5769571.581652484,0.0,592967.0242731171,5769568.45148266,0.0
592956.13767613,5769568.440332614,0.0,592964.3512853725,5769562.634172531,0.0
592949.5686595028,5769563.500146501,0.0,592956.1031232855,5769555.781642718,0.0
592936.6784728178,5769554.395765909,0.0,592943.1954573751,5769546.562031493,0.0
592924.296315879,5769545.255396626,0.0,592930.6831896807,5769537.666299,0.0
592911.9534760513,5769535.774041598,0.0,592918.1258713648,5769528.374703575,0.0
592899.4657698654,5769526.277257757,0.0,592905.6368190735,5769518.897178364,0.0
592891.6046903462,5769520.3833646355,0.0,592899.4825119189,5769514.029974743,0.0
592886.8232134164,5769515.220692786,0.0,592896.5983459047,5769510.4705059,0.0
592883.4696319504,5769509.644827317,0.0,592894.9657125567,5769506.710030313,0.0
592881.8229397297,5769503.484117403,0.0,592894.2372218613,5769502.699420882,0.0
592881.8336185112,5769497.608305326,0.0,592894.4239806324,5769499.297871139,0.0
592884.7333390932,5769491.808093135,0.0,592895.1081717105,5769496.124780851,0.0
592892.2691330832,5769486.156402458,0.0,592898.0856187632,5769492.016713353,0.0
592902.653167638,5769480.631244233,0.0,592906.000660417,5769486.532038424,0.0
592916.7268880623,5769473.378417066,0.0,592919.8719092023,5769479.083382659,0.0
592931.2742699403,5769465.879759772,0.0,592934.343697773,5769471.390013269,0.0
592945.792501471,5769458.31949888,0.0,592948.8156981218,5769463.7473140955,0.0
592960.2715039529,5769450.755978537,0.0,592963.3125927089,5769456.215432696,0.0
592974.8809055381,5769443.125193464,0.0,592977.9763034626,5769448.65946415,0.0
592989.2948996902,5769435.587179012,0.0,592992.3351027607,5769441.247210162,0.0
593003.5264807207,5769428.708591031,0.0,593006.0469515021,5769434.010284601,0.0
593018.1929195129,5769421.8292325465,0.0,593020.3777864941,5769426.442557788,0.0
593032.810961694,5769414.972392831,0.0,593034.668290973,5769418.888142693,0.0
593047.2032317806,5769408.105566031,0.0,593048.8279443647,5769411.530499843,0.0
593061.542602633,5769401.2337197475,0.0,593063.0173144675,5769404.348817457,0.0
593075.8945434286,5769394.354849245,0.0,593077.4135373117,5769397.520297334,0.0
593089.715219161,5769387.570930545,0.0,593091.3935424456,5769390.829242642,0.0
593104.2062921618,5769380.320791874,0.0,593105.8709850413,5769383.524795791,0.0
593118.1883874652,5769373.334801328,0.0,593119.76130256,5769376.36624402,0.0
593132.2396183746,5769365.898094274,0.0,593133.8057556073,5769368.916481363,0.0
593146.5229916368,5769358.22607915,0.0,593148.1210266782,5769361.306224771,0.0
593160.7415717695,5769350.7119195685,0.0,593162.3207237269,5769353.755617745,0.0
593175.1395817362,5769343.178390918,0.0,593176.6672336983,5769346.127833912,0.0
593189.3852717913,5769335.72979059,0.0,593190.9025650399,5769338.599795629,0.0
593203.2733522861,5769328.228481438,0.0,593204.8700863175,5769331.144005107,0.0
593217.5512340459,5769320.482072843,0.0,593219.096647251,5769323.305358442,0.0
593231.6837549659,5769312.814164313,0.0,593233.2803028508,5769315.731891011,0.0
593245.4600090957,5769305.283929019,0.0,593247.1610215723,5769308.392226754,0.0
593259.2702682795,5769297.569041444,0.0,593261.5948819378,5769301.817457228,0.0
593273.5454337121,5769289.59861978,0.0,593276.5571403818,5769295.103385124,0.0
593287.8222206988,5769281.62736584,0.0,593291.5208746167,5769288.386748104,0.0
593302.032698245,5769273.693133039,0.0,593306.4142179446,5769281.700853387,0.0
593315.1669320277,5769266.370334023,0.0,593319.971027072,5769275.149908786,0.0
593329.4675492354,5769258.53214483,0.0,593334.2862813954,5769267.339385893,0.0
593343.7710798709,5769250.700937291,0.0,593348.6046825967,5769259.5353954695,0.0
593358.1249243512,5769242.887197836,0.0,593362.9545529956,5769251.714192939,0.0
593372.4849041585,5769235.06916091,0.0,593377.3108059136,5769243.889420002,0.0
593386.8108153316,5769227.270186122,0.0,593391.6332220185,5769236.083058195,0.0
593401.1103812449,5769219.560874247,0.0,593405.8972581074,5769228.309498798,0.0
593415.3909214536,5769211.883588023,0.0,593420.0861797836,5769220.464005438,0.0
593429.7769302726,5769204.142949257,0.0,593434.3584554587,5769212.51587573,0.0
593444.1711775239,5769196.387997021,0.0,593448.6430219404,5769204.560593831,0.0
593458.5643550595,5769188.633891353,0.0,593462.9265466739,5769196.606335189,0.0
593472.9449268015,5769180.886899585,0.0,593477.1974948497,5769188.658349429,0.0
593487.1289907462,5769173.152096541,0.0,593491.3126659752,5769180.798262482,0.0
593501.4420018367,5769165.245544393,0.0,593505.5985106182,5769172.841937938,0.0
593515.7525798624,5769157.339844088,0.0,593519.8823365879,5769164.886799279,0.0
593530.0654597968,5769149.432716512,0.0,593534.1698844455,5769156.930262403,0.0
593544.1509302388,5769141.673384366,0.0,593548.1902724309,5769149.122204516,0.0
593558.6185803212,5769134.036327086,0.0,593562.4573748492,5769141.176882062,0.0
593573.178010691,5769126.356601926,0.0,593576.8412715001,5769133.166364026,0.0
593587.7216323103,5769118.684578412,0.0,593591.2077834692,5769125.164678052,0.0
593601.9961998544,5769111.045580541,0.0,593605.3931786714,5769117.36018441,0.0
593616.3714615538,5769103.061178327,0.0,593619.8280951793,5769109.486422939,0.0
593630.764702973,5769095.070801742,0.0,593634.2794941254,5769101.604668226,0.0
593645.0088364205,5769087.206074824,0.0,593648.563143489,5769093.813592702,0.0
593659.472109273,5769079.373155498,0.0,593663.0033688626,5769085.9370407555,0.0
593673.9446447432,5769071.532036942,0.0,593677.4537243823,5769078.0551856775,0.0
593688.4182935207,5769063.691048318,0.0,593691.9051618238,5769070.1733646775,0.0
593702.8845836632,5769055.854543319,0.0,593706.3490584604,5769062.295172024,0.0
593717.2369755261,5769048.147736304,0.0,593720.6508557958,5769054.4937276505,0.0
593731.4972481185,5769040.590352035,0.0,593734.8515551835,5769046.825556802,0.0
593746.0276727884,5769032.889939745,0.0,593749.4227123777,5769039.19385628,0.0
593760.5421827995,5769025.19920357,0.0,593763.9534196536,5769031.581843843,0.0
593774.7636566825,5769017.827405013,0.0,593777.9883762863,5769024.232918226,0.0
593788.9822483729,5769010.6247600205,0.0,593792.1854602749,5769017.047177552,0.0
593803.5552754687,5769003.242380956,0.0,593806.8397644195,5769009.818555345,0.0
593818.1215009462,5768995.863395074,0.0,593821.4837146968,5769002.595278534,0.0
593832.2447461201,5768988.697938144,0.0,593835.6933354376,5768995.602396805,0.0
593846.6463922678,5768981.391351655,0.0,593850.4188762101,5768988.944185594,0.0
593861.1431760745,5768974.034843344,0.0,593865.2484000351,5768982.254277904,0.0
593875.4484631208,5768967.032869358,0.0,593879.7813398947,5768975.698376155,0.0
593890.1804850643,5768960.002036721,0.0,593894.6626458914,5768968.981408736,0.0
593904.5067586794,5768953.286833587,0.0,593908.6929157429,5768962.641520439,0.0
593919.2675086675,5768946.695506604,0.0,593923.263906547,5768956.057673465,0.0
593933.9642104316,5768940.134983104,0.0,593937.9479346836,5768949.421987682,0.0
593948.2841265069,5768933.970084075,0.0,593952.1577759624,5768943.001027618,0.0
593963.2088554054,5768927.832012382,0.0,593966.8648326513,5768936.355479792,0.0
593978.135811606,5768921.692234287,0.0,593981.5743162727,5768929.708945294,0.0
593992.9822258198,5768915.584056367,0.0,593996.2049111482,5768923.098388493,0.0
594007.3115239119,5768909.445188642,0.0,594010.3868321466,5768916.660964685,0.0
594021.4137821055,5768903.263713422,0.0,594024.4934228626,5768910.12335183,0.0
594033.4031718401,5768897.317337152,0.0,594036.9615787935,5768903.934261012,0.0
594044.996210615,5768890.999190807,0.0,594048.7843742282,5768897.815351314,0.0
594054.7721469483,5768885.210298094,0.0,594058.8013211123,5768891.24789228,0.0
594064.4931683794,5768877.708461069,0.0,594069.3242383207,5768883.678674306,0.0
594072.44393588,5768870.743821197,0.0,594077.5927233665,5768876.17615023,0.0
594080.7652486856,5768862.3447301565,0.0,594085.9543061489,5768866.832007754,0.0
594088.5243693377,5768852.059097629,0.0,594094.5914787634,5768856.458152523,0.0
594095.0147427715,5768842.354846975,0.0,594101.3287074409,5768846.190980909,0.0
594101.2377905672,5768831.395762239,0.0,594107.920873481,5768834.593224198,0.0
594105.7112829041,5768819.661198372,0.0,594113.1591125393,5768822.380709035,0.0
594109.7876581037,5768808.27393231,0.0,594117.1302944302,5768810.485659968,0.0
594112.3322631291,5768797.518577804,0.0,594119.8875948247,5768799.205125938,0.0
594114.4445794182,5768787.694644656,0.0,594121.6831867191,5768788.721085856,0.0
594115.177464304,5768776.884172213,0.0,594122.5806352956,5768777.337511959,0.0
594115.682896329,5768766.229165678,0.0,594122.6256185815,5768766.11513772,0.0
594114.7727641554,5768754.9228440095,0.0,594122.5419319648,5768754.206832349,0.0
594113.7950025524,5768745.572124763,0.0,594121.2263222962,5768744.423582246,0.0
594111.4551304922,5768733.963716249,0.0,594118.8220318509,5768732.161884511,0.0
594108.0098883138,5768722.187608837,0.0,594115.0807760797,5768719.756572713,0.0
594103.7097691551,5768709.668411927,0.0,594110.6256219774,5768707.190038407,0.0
594098.8223216636,5768697.646469142,0.0,594105.6442481909,5768694.686129686,0.0
594092.3420752556,5768684.155131066,0.0,594099.3687295913,5768680.748921818,0.0
594085.5988750233,5768670.114532443,0.0,594092.5784873454,5768666.765928061,0.0
594078.7997596523,5768655.962497075,0.0,594085.6516422784,5768652.65223205,0.0
594072.0992590431,5768642.554836136,0.0,594078.8645551126,5768639.040719757,0.0
594064.7490647038,5768628.609558551,0.0,594071.7772655196,5768624.897170133,0.0
594057.4769715612,5768614.812799269,0.0,594064.6328724596,5768611.04250017,0.0
594050.4319501665,5768601.445042873,0.0,594057.6509008909,5768597.6517407335,0.0
594043.4033872639,5768588.190698047,0.0,594051.2971410699,5768583.800368711,0.0
594035.5851057958,5768574.778557267,0.0,594044.7480519459,5768569.408649629,0.0
594028.765730463,5768563.100142073,0.0,594038.580148844,5768557.370853642,0.0
594020.7763762298,5768549.416032721,0.0,594030.1748534563,5768543.937291108,0.0
594013.2095699023,5768536.753443916,0.0,594022.13259787,5768531.07054178,0.0
594004.5135435218,5768523.757695369,0.0,594013.7003447099,5768517.581221436,0.0
593995.8452557989,5768510.806732358,0.0,594005.4526859814,5768504.376594205,0.0
593987.2833975734,5768498.015698303,0.0,593997.00999748,5768491.521332409,0.0
593978.7632632183,5768485.267244531,0.0,593988.4163604624,5768478.641496534,0.0
593970.0345010998,5768473.059072442,0.0,593979.9158739988,5768465.899023988,0.0
593961.0840849447,5768460.692104887,0.0,593971.4464096378,5768453.203082396,0.0
593952.1830850365,5768448.399755643,0.0,593962.979425258,5768440.51268759,0.0
593944.0753834827,5768437.755479891,0.0,593955.2159769972,5768428.821858846,0.0
593934.9959664032,5768426.704958017,0.0,593946.2547043158,5768417.421091595,0.0
593925.179588599,5768414.759403841,0.0,593936.493873911,5768405.46316678,0.0
593915.356519717,5768402.805541508,0.0,593926.7250741877,5768393.491529788,0.0
593905.9510917923,5768391.351512951,0.0,593917.2444275247,5768381.865671156,0.0
593896.4661627599,5768380.585796216,0.0,593907.3144400923,5768370.7484142,0.0
593885.6389305148,5768368.7045907425,0.0,593896.4059850721,5768358.881359085,0.0
593874.7816579995,5768356.790792273,0.0,593885.5063193328,5768347.022448959,0.0
593863.9179310036,5768344.869908884,0.0,593874.5841726987,5768335.140151725,0.0
593853.3366058922,5768333.45087304,0.0,593863.8622588326,5768323.473684613,0.0
593842.8136792118,5768322.476150412,0.0,593853.1461195156,5768312.553513974,0.0
593831.4678293751,5768310.642628766,0.0,593841.3100670244,5768301.205813958,0.0
593820.1277390678,5768298.815659637,0.0,593829.4693110732,5768289.8584541045,0.0
593808.7879217087,5768286.988637837,0.0,593817.6287593519,5768278.512044074,0.0
593797.4959816597,5768275.211836815,0.0,593805.840080556,5768267.211866894,0.0
593786.2209374998,5768263.452957495,0.0,593793.9882657804,5768256.005401972,0.0
593774.8817883718,5768251.62648092,0.0,593782.0505269038,5768244.7529924195,0.0
593763.5543609885,5768239.812534063,0.0,593770.1252466867,5768233.512061333,0.0
593752.3422589421,5768228.118847762,0.0,593758.3761284173,5768222.322683943,0.0
593741.4933829934,5768216.814822418,0.0,593747.1290888501,5768211.522930336,0.0
593731.2059595676,5768205.517988212,0.0,593736.5256827894,5768200.714328791,0.0
593720.6658333485,5768193.859364326,0.0,593725.6023066203,5768189.385275928,0.0
593710.7908704059,5768182.930943191,0.0,593715.714254724,5768178.519890372,0.0
593701.9026402343,5768172.496576527,0.0,593707.0696586504,5768168.421940519,0.0
593692.3348883025,5768159.772608995,0.0,593697.4874378747,5768155.920324858,0.0
593683.0579184551,5768147.434086228,0.0,593688.202974151,5768143.550921005,0.0
593673.4634036634,5768134.660859359,0.0,593679.398097661,5768130.286225635,0.0
593665.7673210285,5768123.354805662,0.0,593672.1971737173,5768119.413860988,0.0
593658.6773541833,5768111.1087133875,0.0,593664.8518790529,5768107.539598043,0.0
593651.3614659625,5768098.530990363,0.0,593657.7578712403,5768095.034414065,0.0
593645.1515716461,5768085.980022358,0.0,593651.2396105753,5768083.078838252,0.0
593638.5756779102,5768072.143467991,0.0,593644.4557342418,5768069.3478707615,0.0
593632.0899597728,5768058.499246319,0.0,593637.9924944013,5768055.694014673,0.0
593626.1427780449,5768045.481589975,0.0,593632.6176171693,5768042.948403529,0.0
593620.6958023423,5768031.334024491,0.0,593627.1729995583,5768029.10280946,0.0
593615.5719303263,5768016.8123002155,0.0,593621.8253968544,5768014.633020709,0.0
593610.2965712491,5768001.471706347,0.0,593616.4891965854,5767999.312137713,0.0
593605.1660791071,5767986.551426348,0.0,593611.3657450454,5767984.389623681,0.0
593599.9391178455,5767971.347644632,0.0,593606.4860285769,5767969.065132632,0.0
593594.6986894878,5767956.026332613,0.0,593601.3810636994,5767953.696443386,0.0
593589.4940128268,5767940.805622574,0.0,593596.2942527089,5767938.4343105275,0.0
593584.2641378752,5767925.510632107,0.0,593590.9981855669,5767923.169720361,0.0
593579.14382401,5767910.54844244,0.0,593585.6931003644,5767908.225178298,0.0
593573.8960731266,5767896.474069414,0.0,593580.4496566339,5767893.87429461,0.0
593567.959920707,5767881.725760067,0.0,593574.7999277055,5767878.965992793,0.0
593562.1231624256,5767867.222490047,0.0,593569.2339201032,5767864.362291876,0.0
593556.292572241,5767852.7364365645,0.0,593563.1888636227,5767849.979581518,0.0
593550.7740485788,5767838.964741898,0.0,593557.2041848776,5767836.209378855,0.0
593544.3999465058,5767825.508520915,0.0,593550.8823481842,5767822.329489369,0.0
593537.5472574681,5767811.517417937,0.0,593544.4271806224,5767808.144200574,0.0
593531.0752517915,5767798.303884861,0.0,593538.0453945891,5767794.892497368,0.0
593524.1918778169,5767784.249712789,0.0,593530.8778100316,5767780.98470921,0.0
593517.7338916407,5767771.254390296,0.0,593524.1206389355,5767767.871147417,0.0
593510.4825598861,5767758.304670724,0.0,593516.8720566842,5767754.707685444,0.0
593502.7787309779,5767744.558602942,0.0,593509.0678837015,5767741.039508117,0.0
593495.2737071541,5767731.169623172,0.0,593501.444842399,5767727.694053546,0.0
593488.1977139438,5767719.136237504,0.0,593493.9065620621,5767715.534591674,0.0
593479.4386272765,5767705.830947686,0.0,593485.3018483043,5767701.953321653,0.0
593470.6084786603,5767692.416695393,0.0,593476.7134825847,5767688.398125391,0.0
593462.0445501996,5767679.407587948,0.0,593468.3865940173,5767675.234367356,0.0
593453.355960849,5767666.208433034,0.0,593459.457692392,5767662.206161641,0.0
593444.8840513165,5767653.391970024,0.0,593450.6373182551,5767649.388472543,0.0
593435.3591198968,5767640.40654015,0.0,593441.3918259356,5767635.954903583,0.0
593425.875105194,5767627.50752965,0.0,593432.3764668647,5767622.726495197,0.0
593416.1253291758,5767614.246409719,0.0,593423.3781673828,5767608.913945388,0.0
593406.3566909281,5767600.959809603,0.0,593414.35816438,5767595.077094473,0.0
593396.5878561657,5767587.673495637,0.0,593405.3379653823,5767581.2400188595,0.0
593387.0943070252,5767574.760916005,0.0,593396.5638620388,5767567.802997706,0.0
593377.4530223148,5767561.647876418,0.0,593387.2381035254,5767554.4463408515,0.0
593368.0005852842,5767549.038160334,0.0,593378.0371534264,5767541.30295037,0.0
593358.0456345046,5767536.308920704,0.0,593368.6988836131,5767527.963319642,0.0
593348.0945200822,5767523.585282247,0.0,593359.4285014569,5767514.720635183,0.0
593338.7006195395,5767511.572897004,0.0,593350.6512265874,5767502.226762944,0.0
593328.9357216662,5767499.087052713,0.0,593340.8018521065,5767489.806759638,0.0
593318.9844959887,5767486.362091254,0.0,593330.7562912581,5767477.156267941,0.0
593309.0339390769,5767473.639195572,0.0,593320.711244136,5767464.506752376,0.0
593299.0826969917,5767460.914520661,0.0,593310.6740278173,5767451.867126784,0.0
593289.4388178702,5767448.575331573,0.0,593300.8026528327,5767439.5471848035,0.0
593279.462132595,5767436.342897802,0.0,593290.5349050146,5767427.065622459,0.0
