outer_x,outer_y,outer_z,inner_x,inner_y,inner_z,track_width,initial_x,initial_y,initial_z,initial_position
97593.554,489635.676,7.199025107,97580.817,489632.247,5.640837138,13.19049696,97587.05576,489633.9266,6.404059677,0.510185835
97593.753,489634.555,7.184895115,97581.022,489631.408,5.629304841,13.11418964,97587.26506,489632.9512,6.392139022,0.509617543
97593.951,489633.436,7.168911797,97581.199,489630.565,5.617381787,13.07119524,97587.45245,489631.9729,6.378236015,0.50961037
97594.15,489632.317,7.152188644,97581.376,489629.724,5.605794659,13.03452051,97587.61838,489630.9911,6.361483974,0.511321615
97594.31,489631.191,7.134461137,97581.553,489628.886,5.593696786,12.96356718,97587.7629,489630.008,6.343715771,0.513216291
97594.405,489630.055,7.115577455,97581.729,489628.047,5.581288964,12.83405782,97587.88657,489629.0224,6.326594075,0.514234047
97594.503,489628.879,7.095953123,97581.835,489627.244,5.568175393,12.77307516,97587.98941,489628.0383,6.310405408,0.514176702
97594.609,489627.597,7.078194289,97581.899,489626.556,5.555428811,12.75255978,97588.0716,489627.0616,6.294958509,0.514350891
97594.631,489626.285,7.059675343,97581.961,489625.897,5.542160803,12.67593957,97588.13428,489626.086,6.281548296,0.512764146
97594.619,489625.046,7.040602362,97582.03,489625.157,5.529144941,12.58948935,97588.17821,489625.1028,6.267309685,0.51162055
97594.607,489623.858,7.020421478,97582.105,489624.357,5.516018233,12.51195448,97588.20332,489624.1136,6.249847411,0.512212447
97594.593,489622.703,6.999238889,97582.182,489623.513,5.502324051,12.43740411,97588.20971,489623.1196,6.229337788,0.514325252
97594.476,489621.58,6.97839614,97582.156,489622.646,5.488783175,12.36603235,97588.19758,489622.1232,6.219271627,0.509611913
97594.362,489620.477,6.95657839,97582.13,489621.756,5.475714277,12.2986855,97588.16728,489621.1247,6.206616099,0.50643559
97594.249,489619.389,6.934820594,97582.103,489620.849,5.461989052,12.23343435,97588.11916,489620.1258,6.191512854,0.504679401
97594.137,489618.312,6.91262776,97582.075,489619.927,5.447739551,12.16963718,97588.05361,489619.1265,6.173820818,0.504343565
97593.937,489617.258,6.889892829,97581.995,489619.001,5.434337608,12.06852986,97587.97114,489618.1288,6.16274131,0.499569861
97593.726,489616.214,6.866363566,97581.799,489618.084,5.420568571,12.07270595,97587.87211,489617.1318,6.15675348,0.490809616
97593.515,489615.177,6.84320806,97581.601,489617.162,5.406876033,12.07822922,97587.75703,489616.1363,6.149037225,0.483294128
97593.306,489614.146,6.819802826,97581.402,489616.235,5.392649686,12.08590654,97587.62636,489615.1427,6.138878773,0.477120523
97593.098,489613.121,6.795731978,97581.202,489615.304,5.3789687,12.09463952,97587.48069,489614.1518,6.126733676,0.472201893
97592.813,489612.114,6.771831111,97581.001,489614.369,5.36496912,12.02532199,97587.32033,489613.1626,6.117629393,0.465007742
97592.487,489611.12,6.747184324,97580.8,489613.431,5.351021704,11.91329887,97587.14592,489612.1762,6.109123756,0.457010207
97592.161,489610.131,6.722825079,97580.598,489612.491,5.33638645,11.80137996,97586.95811,489611.1929,6.098982545,0.449960439
97591.837,489609.145,6.698514337,97580.396,489611.547,5.32207972,11.69042707,97586.75717,489610.2115,6.087374165,0.444002326
97591.514,489608.163,6.674008077,97580.143,489610.612,5.307043283,11.63173426,97586.54407,489609.2334,6.076548252,0.437070382
97591.191,489607.182,6.649351367,97579.835,489609.689,5.293510897,11.62943614,97586.31918,489608.2575,6.067684148,0.429008598
97590.864,489606.187,6.624947523,97579.534,489608.786,5.279833202,11.62427206,97586.08297,489607.2837,6.057336966,0.421979417
97590.531,489605.175,6.600279576,97579.242,489607.909,5.265428948,11.61534662,97585.83602,489606.312,6.045128447,0.415890076
97590.199,489604.164,6.575134549,97578.951,489607.034,5.25105178,11.60837646,97585.57891,489605.3428,6.031270425,0.41074783
97589.868,489603.16,6.55074148,97578.658,489606.155,5.237263458,11.6031946,97585.31243,489604.3771,6.016964823,0.406384156
97589.469,489602.18,6.526446536,97578.363,489605.272,5.223215428,11.5283867,97585.03682,489603.414,6.006353937,0.399079331
97589.039,489601.216,6.50153397,97578.068,489604.385,5.209299912,11.41951847,97584.75279,489602.4541,5.996677418,0.390685069
97588.612,489600.257,6.477205619,97577.771,489603.493,5.194617863,11.31366329,97584.46039,489601.4962,5.986032679,0.382954646
97588.186,489599.302,6.452953553,97577.473,489602.599,5.180817874,11.20886158,97584.16021,489600.541,5.974902835,0.375785953
97587.762,489598.352,6.42854403,97577.173,489601.701,5.167238499,11.10597686,97583.85269,489599.5884,5.962888255,0.369185549
97587.34,489597.405,6.40253766,97576.873,489600.8,5.15375806,11.0038227,97583.5381,489598.6382,5.94894655,0.363227514
97586.92,489596.461,6.378143001,97576.559,489599.901,5.139582523,10.91713887,97583.21687,489597.6905,5.935468816,0.35741023
97586.5,489595.52,6.354506592,97576.208,489599.011,5.125957214,10.86795036,97582.88916,489596.7448,5.923482403,0.350839939
97586.082,489594.581,6.329589143,97575.857,489598.12,5.112941928,10.82012689,97582.55546,489595.8016,5.909975361,0.344893554
97585.664,489593.645,6.305919694,97575.505,489597.227,5.099465068,10.77200097,97582.21607,489594.8607,5.896452879,0.33939678
97585.247,489592.71,6.281078784,97575.152,489596.332,5.086002326,10.72510648,97581.87092,489593.9213,5.881407719,0.334431377
97584.831,489591.777,6.257462451,97574.799,489595.436,5.073149609,10.6784505,97581.52073,489592.9844,5.866673058,0.329971422
97584.416,489590.846,6.23384353,97574.445,489594.539,5.060201922,10.63292481,97581.16579,489592.0498,5.851276009,0.325966222
97584.001,489589.915,6.211218721,97574.091,489593.64,5.047766155,10.58696014,97580.80583,489591.116,5.836100096,0.322418495
97583.587,489588.986,6.188132173,97573.736,489592.739,5.034820742,10.54168914,97580.44169,489590.1843,5.819893643,0.319288026
97583.174,489588.059,6.16585302,97573.38,489591.838,5.021868188,10.49777486,97580.07399,489589.2551,5.803757097,0.316521612
97582.76,489587.132,6.144148372,97573.024,489590.935,5.009584755,10.45239231,97579.70228,489588.3264,5.78782335,0.314063501
97582.348,489586.206,6.121662734,97572.668,489590.031,4.99797949,10.40831519,97579.32753,489587.3995,5.771037967,0.312031677
97581.935,489585.28,6.099603791,97572.311,489589.126,4.986723664,10.36402875,97578.94954,489586.4731,5.75437723,0.310210015
97581.523,489584.356,6.07804389,97571.94,489588.226,4.975265053,10.33493053,97578.56936,489585.5488,5.738149184,0.308216566
97581.111,489583.432,6.056660344,97571.562,489587.327,4.964032163,10.31282823,97578.18652,489584.6249,5.722031488,0.306260503
97580.699,489582.509,6.035521403,97571.184,489586.428,4.952779697,10.29047064,97577.80171,489583.7023,5.705829418,0.304497354
97580.288,489581.586,6.014384235,97570.805,489585.528,4.942264903,10.26969586,97577.41484,489582.7803,5.689553513,0.302980006
97579.877,489580.664,5.99282145,97570.426,489584.626,4.931656078,10.24787027,97577.02614,489581.8591,5.672724658,0.301646473
97579.466,489579.742,5.970566982,97570.047,489583.725,4.921354171,10.22652678,97576.6358,489580.9388,5.655301883,0.300477745
97579.055,489578.82,5.949019375,97569.668,489582.822,4.91195543,10.20449768,97576.24356,489580.0186,5.638414856,0.299503729
97578.644,489577.899,5.927918339,97569.288,489581.919,4.902509653,10.18308087,97575.84996,489579.0995,5.621693798,0.298636578
97578.234,489576.978,5.906203283,97568.908,489581.015,4.893093101,10.16226574,97575.45482,489578.181,5.604292938,0.298003465
97577.824,489576.058,5.88560794,97568.528,489580.111,4.884475465,10.14112543,97575.05843,489577.2638,5.587770359,0.297500669
97577.413,489575.138,5.864116113,97568.148,489579.205,4.875630978,10.11833554,97574.66026,489576.3464,5.570425224,0.297112095
97577.003,489574.218,5.84178291,97567.767,489578.3,4.867827392,10.09784234,97574.26077,489575.43,5.552608581,0.296907121
97576.593,489573.298,5.819942162,97567.386,489577.393,4.859404866,10.07660032,97573.85956,489574.5138,5.53477106,0.296887068
97576.183,489572.378,5.798852808,97567.005,489576.487,4.851256315,10.05582244,97573.45692,489573.5985,5.517394859,0.297022996
97575.773,489571.459,5.776043995,97566.623,489575.579,4.843641104,10.0347845,97573.05267,489572.6839,5.498836904,0.297303981
97575.363,489570.54,5.75353113,97566.241,489574.671,4.835701055,10.01379274,97572.64671,489571.7701,5.48022601,0.297773115
97574.954,489569.62,5.730673955,97565.86,489573.763,4.828170707,9.99326198,97572.2389,489570.8569,5.461223504,0.298558982
97574.544,489568.701,5.706981373,97565.478,489572.854,4.821399681,9.971948907,97571.82919,489569.9446,5.441794464,0.299449403
97574.134,489567.783,5.682888051,97565.095,489571.945,4.814765191,9.951169027,97571.41791,489569.0336,5.422029965,0.300485217
97573.725,489566.864,5.65827381,97564.713,489571.035,4.808450077,9.930427231,97571.00505,489568.1229,5.401785202,0.301813891
97573.315,489565.945,5.633840886,97564.33,489570.124,4.801718362,9.909301994,97570.59089,489567.212,5.381554141,0.303184612
97572.907,489565.029,5.609597369,97563.945,489569.208,4.795140536,9.888452103,97570.17632,489566.3023,5.361436026,0.304695513
97572.5,489564.118,5.585014978,97563.555,489568.281,4.78823932,9.866285725,97569.76115,489565.3927,5.341051833,0.306188
97572.095,489563.208,5.560847822,97563.164,489567.35,4.781387794,9.844740982,97569.34569,489564.4831,5.320899371,0.307839328
97571.689,489562.299,5.536630368,97562.772,489566.418,4.774613186,9.822374967,97568.93009,489563.5734,5.300863218,0.309398732
97571.284,489561.389,5.512177732,97562.381,489565.487,4.767376824,9.800867972,97568.51461,489562.6637,5.280497971,0.311062673
97570.879,489560.48,5.487195946,97561.989,489564.556,4.76021372,9.77987096,97568.09959,489561.7543,5.259908575,0.312645018
97570.473,489559.571,5.462536419,97561.598,489563.625,4.75280874,9.757076458,97567.6849,489560.8446,5.239574158,0.314151846
97570.068,489558.661,5.437601918,97561.206,489562.694,4.74622921,9.736535985,97567.27058,489559.9341,5.219359652,0.315665145
97569.662,489557.752,5.412324873,97560.815,489561.763,4.739158226,9.713780418,97566.85712,489559.0237,5.198901934,0.317043246
97569.257,489556.842,5.387089942,97560.424,489560.832,4.732609094,9.692367564,97566.44429,489558.1125,5.178682229,0.318432104
97568.852,489555.933,5.361968286,97560.033,489559.901,4.725700948,9.670562807,97566.03258,489557.2016,5.158554756,0.319698212
97568.446,489555.024,5.336668156,97559.641,489558.971,4.718250076,9.649188256,97565.62178,489556.29,5.138309625,0.320751507
97568.041,489554.114,5.311633415,97559.25,489558.04,4.711374185,9.627832414,97565.21179,489555.3775,5.118452061,0.321829877
97567.635,489553.205,5.285890716,97558.859,489557.11,4.704035059,9.605581763,97564.80313,489554.4651,5.098135477,0.322683533
97567.23,489552.296,5.260774467,97558.468,489556.18,4.696963395,9.584263143,97564.39563,489553.5524,5.078390644,0.323483933
97566.825,489551.386,5.234644764,97558.077,489555.25,4.689338335,9.563367608,97563.98896,489552.6387,5.057860207,0.324193054
97566.419,489550.477,5.20942236,97557.686,489554.319,4.682289379,9.540767946,97563.58336,489551.7245,5.038259932,0.324704457
97566.014,489549.567,5.184611765,97557.295,489553.389,4.674779289,9.519907825,97563.17875,489550.8098,5.018824161,0.325180548
97565.608,489548.658,5.158827126,97556.904,489552.459,4.667873203,9.497747996,97562.77534,489549.895,4.999049261,0.325443707
97565.203,489547.748,5.133450789,97556.513,489551.529,4.661163334,9.476922549,97562.37289,489548.9794,4.979638679,0.325674774
97564.797,489546.839,5.108791398,97556.122,489550.599,4.654248821,9.454799046,97561.97175,489548.0635,4.960757187,0.325677325
97564.392,489545.929,5.084146589,97555.731,489549.67,4.647597421,9.434405228,97561.57183,489547.1471,4.941998925,0.325616619
97563.986,489545.02,5.058691055,97555.341,489548.74,4.640687666,9.411398674,97561.17325,489546.2303,4.922688792,0.325361627
97563.581,489544.11,5.033799711,97554.95,489547.81,4.633993126,9.390642204,97560.77578,489545.3126,4.903855904,0.325016675
97563.175,489543.2,5.009529517,97554.559,489546.88,4.628075065,9.368983723,97560.37956,489544.394,4.885767769,0.324446987
97562.467,489542.419,4.985701807,97554.168,489545.951,4.621701785,9.019336173,97559.98499,489543.4753,4.87683907,0.299073435
97561.674,489541.673,4.962037127,97553.777,489545.021,4.616112777,8.577395468,97559.59169,489542.5558,4.870822397,0.263684041
97561.279,489540.758,4.938719072,97553.386,489544.091,4.609342713,8.567866596,97559.1999,489541.6359,4.85195784,0.263410622
97560.884,489539.843,4.915684725,97552.996,489543.162,4.603659259,8.557821276,97558.80971,489540.7158,4.833632241,0.262967268
97560.489,489538.927,4.892567399,97552.605,489542.232,4.598735587,8.548712242,97558.42058,489539.7941,4.815478609,0.262356855
97560.093,489538.012,4.870606417,97552.214,489541.303,4.592997832,8.538695567,97558.03315,489538.8724,4.798029702,0.261435411
97559.698,489537.096,4.848862826,97551.823,489540.373,4.587858758,8.529616286,97557.64697,489537.9495,4.780884728,0.260448425
97559.314,489536.176,4.827748046,97551.433,489539.444,4.583112256,8.531704694,97557.26253,489537.0267,4.764067887,0.260305981
97558.942,489535.251,4.807549343,97551.042,489538.514,4.578882809,8.547348653,97556.87942,489536.1029,4.747847695,0.261086077
97558.571,489534.325,4.786848071,97550.651,489537.585,4.574282339,8.564694974,97556.49769,489535.1784,4.731202301,0.261781469
97558.199,489533.4,4.766791107,97550.261,489536.655,4.569725686,8.579444562,97556.1175,489534.2535,4.71511677,0.262219198
97557.827,489532.475,4.747109975,97549.87,489535.726,4.566021828,8.595513364,97555.73879,489533.3282,4.699585675,0.262437384
97557.455,489531.55,4.728384937,97549.479,489534.796,4.561862206,8.611218961,97555.3614,489532.402,4.684674849,0.262487217
97557.084,489530.624,4.710848472,97549.104,489533.861,4.557989664,8.611536971,97554.98541,489531.4753,4.670649412,0.262981637
97556.712,489529.699,4.693430638,97548.73,489532.925,4.554434427,8.609262454,97554.61087,489530.5482,4.656842257,0.263232939
97556.34,489528.774,4.676089201,97548.356,489531.988,4.551310637,8.606628375,97554.2376,489529.6203,4.643231702,0.263326472
97555.968,489527.849,4.658687228,97547.982,489531.052,4.548288087,8.604382895,97553.86577,489528.6922,4.629625789,0.263239716
97555.597,489526.923,4.642903735,97547.607,489530.116,4.545920753,8.604379641,97553.49507,489527.763,4.617390438,0.263069831
97555.225,489525.998,4.627161599,97547.233,489529.18,4.543596231,8.602161822,97553.12585,489526.8338,4.605212656,0.26265597
97554.853,489525.073,4.61256564,97546.859,489528.244,4.542375049,8.599957965,97552.75792,489525.9041,4.59416997,0.26208171
97554.481,489524.148,4.598514223,97546.485,489527.308,4.541126756,8.597768082,97552.39124,489524.9739,4.583516001,0.261350135
97554.11,489523.222,4.584294573,97546.111,489526.372,4.53985673,8.59688903,97552.02566,489524.0428,4.572715195,0.260574706
97553.738,489522.297,4.570444347,97545.737,489525.436,4.53967547,8.594726406,97551.6615,489523.1117,4.562458914,0.259529545
97553.366,489521.372,4.557474424,97545.363,489524.5,4.540316509,8.592577786,97551.29852,489522.1801,4.553041882,0.258338011
97552.998,489520.445,4.54557817,97544.989,489523.564,4.54141069,8.594896276,97550.93652,489521.2478,4.544505481,0.257395048
97552.654,489519.509,4.534159617,97544.615,489522.628,4.54286508,8.622858111,97550.57566,489520.3154,4.536410261,0.258532363
97552.31,489518.572,4.522676887,97544.241,489521.692,4.544958169,8.651194195,97550.21549,489519.3819,4.528460559,0.259575379
97551.966,489517.636,4.511649412,97543.867,489520.756,4.547444394,8.679182047,97549.85643,489518.4487,4.520973032,0.260472827
97551.622,489516.7,4.50153332,97543.493,489519.82,4.550452026,8.707183299,97549.4982,489517.5151,4.514313938,0.261262381
97551.277,489515.764,4.491956335,97543.119,489518.884,4.553908219,8.734263793,97549.14066,489516.581,4.508179688,0.261870218
97550.933,489514.828,4.483669595,97542.745,489517.948,4.558406401,8.762291025,97548.78395,489515.6469,4.503285246,0.262463061
97550.589,489513.892,4.476450844,97542.371,489517.012,4.564001427,8.790331279,97548.42794,489514.7125,4.49947376,0.262967023
97550.245,489512.956,4.468290415,97541.997,489516.076,4.569680812,8.818384433,97548.07261,489513.7778,4.494995033,0.263384091
97549.901,489512.02,4.460432386,97541.623,489515.14,4.575801224,8.846450362,97547.71801,489512.8428,4.490856246,0.263709512
97549.557,489511.084,4.453539086,97541.249,489514.204,4.583027128,8.874528945,97547.36412,489511.9075,4.487717151,0.263947652
97549.213,489510.148,4.447009931,97540.875,489513.268,4.591085523,8.902620064,97547.011,489510.972,4.485059076,0.264091538
97548.869,489509.212,4.441624971,97540.501,489512.332,4.599930747,8.930723599,97546.65871,489510.0361,4.483439271,0.264136287
97548.525,489508.276,4.435646831,97540.127,489511.395,4.608554185,8.958491223,97546.30721,489509.0997,4.48130918,0.264085641
97548.181,489507.34,4.430397493,97539.754,489510.458,4.618098499,8.985335442,97545.95662,489508.163,4.479942715,0.263958214
97547.837,489506.405,4.425084982,97539.412,489509.509,4.628844837,8.978610193,97545.60718,489507.2265,4.479013616,0.264667612
97547.493,489505.469,4.420275732,97539.069,489508.561,4.640309128,8.973529963,97545.25852,489506.2892,4.478639938,0.265251578
97547.149,489504.534,4.415682948,97538.726,489507.612,4.651629106,8.967776369,97544.91109,489505.3518,4.478371571,0.265690376
97546.806,489503.598,4.412144559,97538.383,489506.662,4.663661382,8.96298081,97544.56455,489504.4134,4.479076012,0.266111236
97546.462,489502.663,4.408142365,97538.04,489505.713,4.676634512,8.957264315,97544.21944,489503.4751,4.479634784,0.266273782
97546.118,489501.727,4.404591,97537.697,489504.763,4.69052274,8.951566176,97543.87533,489502.5355,4.480739954,0.266318646
97545.774,489500.792,4.401730499,97537.353,489503.813,4.704441156,8.946489926,97543.53281,489501.596,4.482294804,0.266142944
97545.43,489499.857,4.398671602,97537.01,489502.863,4.718448407,8.940494169,97543.1918,489500.6561,4.483674587,0.265819734
97545.089,489498.921,4.396447295,97536.666,489501.912,4.732923886,8.938288986,97542.8523,489499.7152,4.485797352,0.26554613
97544.76,489497.981,4.394321349,97536.323,489500.961,4.747955838,8.947813644,97542.51461,489498.7741,4.488436207,0.26613597
97544.431,489497.041,4.392204234,97535.979,489500.009,4.763468768,8.957975664,97542.17864,489497.8319,4.491141737,0.266487892
97544.103,489496.101,4.390475256,97535.635,489499.058,4.77989211,8.969441064,97541.8448,489496.8896,4.494322707,0.26667426
97543.774,489495.161,4.389095449,97535.291,489498.105,4.79620358,8.979333216,97541.5128,489495.9457,4.497612981,0.266557025
97543.446,489494.221,4.387518249,97534.947,489497.153,4.812747575,8.99052974,97541.1832,489495.0016,4.500732781,0.266243472
97543.118,489493.282,4.385399602,97534.602,489496.199,4.830100999,9.001730111,97540.85599,489494.0568,4.503520706,0.265618918
97542.789,489492.342,4.383664515,97534.258,489495.246,4.847668926,9.011724419,97540.5311,489493.1106,4.506472427,0.264669709
97542.461,489491.403,4.381958166,97533.913,489494.291,4.864956861,9.022685188,97540.20899,489492.1639,4.509206126,0.263454046
97542.133,489490.464,4.380043126,97533.568,489493.336,4.882378607,9.033692988,97539.88972,489491.2162,4.511611322,0.261913007
97541.804,489489.525,4.378549836,97533.223,489492.381,4.899690943,9.043798815,97539.57332,489490.2674,4.514023186,0.259955217
97541.476,489488.586,4.376592103,97532.877,489491.424,4.917161879,9.055221974,97539.25996,489489.3174,4.515901739,0.257708888
97541.148,489487.647,4.374317659,97532.531,489490.467,4.934876066,9.066702212,97538.94984,489488.3664,4.517313481,0.255095312
97540.82,489486.709,4.37213395,97532.185,489489.509,4.952021762,9.07762221,97538.64324,489487.4148,4.518315099,0.252085224
97540.492,489485.77,4.37052111,97531.838,489488.55,4.968593063,9.089560825,97538.33984,489486.4614,4.519255698,0.248690124
97540.164,489484.832,4.368868372,97531.492,489487.59,4.986074995,9.100008132,97538.04021,489485.5074,4.520023193,0.244901489
97539.836,489483.894,4.36702969,97531.144,489486.629,5.003289199,9.11213965,97537.74428,489484.5522,4.520144715,0.240648702
97539.508,489482.955,4.365462526,97530.822,489485.659,5.019558926,9.097154061,97537.45201,489483.595,4.520288087,0.236701442
97539.203,489482.01,4.363380033,97530.521,489484.68,5.035568087,9.083282667,97537.16388,489482.6371,4.521254804,0.234866969
97538.915,489481.061,4.361220265,97530.22,489483.701,5.051013326,9.086948058,97536.88021,489481.6788,4.522644143,0.234017834
97538.626,489480.111,4.35906235,97529.919,489482.72,5.065950596,9.089484584,97536.60046,489480.7179,4.52350809,0.232633292
97538.338,489479.163,4.356815492,97529.618,489481.738,5.08067692,9.092250821,97536.32559,489479.7573,4.52386899,0.230781046
97538.049,489478.214,4.35401609,97529.315,489480.754,5.093957054,9.095842786,97536.05493,489478.7939,4.52295248,0.228310633
97537.761,489477.266,4.351036784,97529.013,489479.768,5.106979061,9.098764092,97535.78922,489477.8299,4.521424681,0.225398026
97537.473,489476.319,4.348293568,97528.709,489478.78,5.119569141,9.102978469,97535.52848,489476.865,4.519420907,0.221875741
97537.185,489475.371,4.345325648,97528.405,489477.79,5.131510192,9.107137915,97535.27253,489475.8979,4.516573286,0.217821171
97536.898,489474.425,4.34232648,97528.1,489476.797,5.14209591,9.112145082,97535.02207,489474.9308,4.512855555,0.213222797
97536.61,489473.478,4.338749598,97527.794,489475.801,5.151874079,9.116917517,97534.77655,489473.9611,4.507853776,0.207968376
97536.322,489472.532,4.335358616,97527.487,489474.801,5.161071612,9.121709598,97534.53651,489472.9905,4.50222925,0.202092779
97536.035,489471.587,4.331874408,97527.179,489473.797,5.169210611,9.127586538,97534.30214,489472.0194,4.49571618,0.195670235
97535.765,489470.637,4.328708385,97526.87,489472.789,5.176179559,9.151618928,97534.07317,489471.0463,4.489897227,0.190199793
97535.543,489469.677,4.325777193,97526.558,489471.775,5.182551677,9.226691119,97533.84994,489470.0723,4.487221015,0.188432108
97535.321,489468.719,4.3228656,97526.245,489470.754,5.188165359,9.301344042,97533.63253,489469.0976,4.483842955,0.186036519
97535.099,489467.762,4.319636717,97525.929,489469.726,5.192690799,9.377963318,97533.42086,489468.1214,4.479408707,0.183003543
97534.878,489466.807,4.316430649,97525.61,489468.688,5.196102028,9.456954319,97533.2151,489467.1445,4.47426455,0.179423708
97534.657,489465.849,4.313779382,97525.293,489467.653,5.198745278,9.536189595,97533.01497,489466.1653,4.468963445,0.175355981
97534.434,489464.888,4.311945774,97524.979,489466.633,5.20018155,9.614678882,97532.82084,489465.1857,4.463491982,0.170614844
97534.211,489463.924,4.310063965,97524.725,489465.609,5.200627179,9.634491216,97532.63249,489464.2044,4.458257748,0.166404564
97533.987,489462.958,4.308858423,97524.497,489464.581,5.200061048,9.627784221,97532.4498,489463.2209,4.453216365,0.161981056
97533.764,489461.992,4.30824852,97524.27,489463.556,5.1983772,9.621960923,97532.27318,489462.2376,4.448023002,0.157027276
97533.54,489461.024,4.307451937,97524.042,489462.531,5.195926918,9.616810958,97532.10214,489461.2521,4.441954113,0.15138544
97533.315,489460.056,4.307186444,97523.816,489461.508,5.192129534,9.609334264,97531.93695,489460.2666,4.435567628,0.145072814
97533.123,489459.081,4.307165716,97523.589,489460.486,5.187307846,9.636969493,97531.77718,489459.2793,4.43140698,0.141160456
97532.991,489458.097,4.306816667,97523.362,489459.464,5.181679073,9.72555037,97531.62285,489458.2912,4.431122433,0.142086076
97532.86,489457.113,4.30628419,97523.136,489458.444,5.175255304,9.81466948,97531.47392,489457.3027,4.430148843,0.142541738
97532.728,489456.129,4.305895434,97522.91,489457.424,5.168014987,9.903037362,97531.33026,489456.3134,4.428631353,0.142365312
97532.597,489455.144,4.305431507,97522.712,489456.401,5.159375678,9.964601046,97531.19173,489455.3227,4.426829725,0.142161774
97532.465,489454.159,4.304870874,97522.58,489455.37,5.149880634,9.958902851,97531.05838,489454.3313,4.425114095,0.142298026
97532.334,489453.174,4.304429333,97522.448,489454.341,5.139464242,9.95464138,97530.93023,489453.3397,4.423000384,0.141995322
97532.202,489452.188,4.303837045,97522.316,489453.314,5.127892434,9.949918191,97530.80714,489452.3469,4.420106887,0.141094693
97532.071,489451.202,4.302853924,97522.184,489452.287,5.115968481,9.946355815,97530.68916,489451.3536,4.416497349,0.139763117
97531.939,489450.216,4.301735788,97522.053,489451.261,5.102635253,9.941077457,97530.57628,489450.36,4.412134863,0.137843862
97531.807,489449.23,4.299699782,97521.921,489450.236,5.088650568,9.937053487,97530.46843,489449.3662,4.406524207,0.135400619
97531.675,489448.242,4.297318462,97521.79,489449.212,5.073996063,9.932478291,97530.36539,489448.3705,4.400216268,0.13248458
97531.558,489447.254,4.294950933,97521.659,489448.189,5.058661235,9.943059187,97530.26741,489447.3759,4.394520587,0.130376209
97531.506,489446.259,4.292440172,97521.527,489447.166,5.042472228,10.02013423,97530.17416,489446.3801,4.392542437,0.133463982
97531.454,489445.264,4.288890458,97521.396,489446.144,5.025348364,10.09642333,97530.08561,489445.3837,4.389085312,0.136049669
97531.402,489444.269,4.28456285,97521.298,489445.12,5.007543656,10.13977401,97530.00164,489444.3869,4.384763864,0.138594293
97531.35,489443.274,4.280571764,97521.244,489444.092,4.989220069,10.13905124,97529.92211,489443.3896,4.380697725,0.141291471
97531.298,489442.279,4.275891433,97521.189,489443.066,4.970109914,10.13958826,97529.8469,489442.392,4.375543278,0.143545364
97531.246,489441.285,4.270472148,97521.135,489442.041,4.9505846,10.13922369,97529.77586,489441.3949,4.369360435,0.145399907
97531.194,489440.29,4.265675615,97521.081,489441.017,4.930302356,10.13909749,97529.70868,489440.3968,4.363290805,0.146872198
97531.142,489439.296,4.260262073,97521.027,489439.993,4.909556986,10.13898585,97529.64525,489439.3991,4.356340552,0.147973559
97531.09,489438.301,4.254611316,97520.973,489438.97,4.888458631,10.13909513,97529.58526,489438.4005,4.348885793,0.148733733
97531.038,489437.306,4.249054174,97520.919,489437.948,4.867358318,10.13934539,97529.52848,489437.4018,4.34129066,0.149176562
97530.986,489436.312,4.242404264,97520.865,489436.927,4.845627628,10.13966794,97529.47471,489436.4038,4.332479086,0.149322502
97530.934,489435.317,4.235935223,97520.811,489435.906,4.823529871,10.14012081,97529.4235,489435.4049,4.323612786,0.149214367
97530.882,489434.322,4.229823697,97520.757,489434.885,4.800969436,10.14064071,97529.37461,489434.4058,4.314854543,0.148877668
97530.83,489433.327,4.223234738,97520.703,489433.865,4.779261717,10.14128064,97529.32771,489433.4068,4.305718318,0.148344564
97530.778,489432.332,4.216283432,97520.649,489432.846,4.757310812,10.14203318,97529.28244,489432.4079,4.296166855,0.147651349
97530.726,489431.337,4.209578996,97520.639,489431.826,4.735408961,10.09884597,97529.23844,489431.4091,4.287124507,0.147472598
97530.674,489430.339,4.203486773,97520.657,489430.818,4.713187443,10.02844604,97529.19531,489430.4097,4.278727653,0.147617778
97530.636,489429.339,4.197482269,97520.674,489429.822,4.690874279,9.973702071,97529.1527,489429.4109,4.270946246,0.148895757
97530.624,489428.337,4.19211393,97520.691,489428.828,4.669119089,9.945127953,97529.11021,489428.4118,4.264809542,0.152400055
97530.612,489427.335,4.187088238,97520.708,489427.835,4.647463971,9.916613132,97529.06743,489427.413,4.258885826,0.155954328
97530.6,489426.332,4.182680538,97520.725,489426.842,4.625908715,9.88816085,97529.02395,489426.4134,4.253419882,0.159600287
97530.588,489425.329,4.179169531,97520.742,489425.849,4.60544808,9.859721903,97528.97941,489425.414,4.24881293,0.16337533
97530.576,489424.327,4.175974301,97520.76,489424.856,4.584836815,9.830243995,97528.93342,489424.4155,4.244392211,0.167337203
97530.564,489423.324,4.174060216,97520.777,489423.864,4.564447731,9.801885992,97528.88553,489423.4166,4.241011639,0.171499908
97530.552,489422.32,4.171482538,97520.794,489422.873,4.544450204,9.773657094,97528.83535,489422.4173,4.237095906,0.175922403
97530.54,489421.317,4.170108892,97520.811,489421.881,4.524803837,9.745334114,97528.78252,489421.4189,4.234182073,0.180643063
97530.528,489420.313,4.170392208,97520.828,489420.89,4.50560727,9.717146135,97528.72663,489420.4202,4.23264442,0.185708277
