track_id,inner_x,inner_y,inner_z,outer_x,outer_y,outer_z,
2,333128.4935,5870334.843,12.94999981,333124.8683,5870343.402,12.96000004,
2,333133.0976,5870336.793,12.95800018,333129.48,5870345.334,12.94400024,
2,333137.7017,5870338.743,12.96100044,333134.0918,5870347.266,12.94900036,
2,333142.3058,5870340.693,12.96700001,333138.7035,5870349.198,12.93599987,
2,333146.9098,5870342.643,12.95800018,333143.3152,5870351.13,12.94200039,
2,333151.5139,5870344.593,12.95400047,333147.927,5870353.062,12.93200016,
2,333156.118,5870346.543,12.96000004,333152.5387,5870354.994,12.94999981,
2,333160.7221,5870348.493,12.95499992,333157.1505,5870356.926,12.94900036,
2,333165.3261,5870350.443,12.94699955,333161.7623,5870358.858,12.93599987,
2,333169.9301,5870352.393,12.92599964,333166.3741,5870360.79,12.93900013,
2,333174.534,5870354.343,12.92099953,333170.986,5870362.722,12.9289999,
2,333179.1379,5870356.293,12.92000008,333175.5979,5870364.653,12.94099998,
2,333183.7431,5870358.243,12.91399956,333180.2087,5870366.585,12.9460001,
2,333188.3515,5870360.195,12.88799953,333184.8167,5870368.515,12.97900009,
2,333192.9656,5870362.149,12.86200047,333189.4198,5870370.444,13.00300026,
2,333197.5809,5870364.112,12.82999992,333194.0188,5870372.37,12.99600029,
2,333202.1831,5870366.082,12.76799965,333198.624,5870374.299,13.01799965,
2,333206.7456,5870368.036,12.72599983,333203.2593,5870376.241,13.03199959,
2,333211.2326,5870369.956,12.72399998,333207.9488,5870378.219,13.06000042,
2,333215.6449,5870371.841,12.68500042,333212.7118,5870380.233,13.02200031,
2,333220.1861,5870373.23,12.68299961,333217.5429,5870382.276,13.05799961,
2,333224.8149,5870374.384,12.69900036,333222.4774,5870384.049,13.07199955,
2,333229.5685,5870375.316,12.69400024,333227.4762,5870385.342,13.09200001,
2,333234.3937,5870376.261,12.74199963,333232.4667,5870386.314,13.09599972,
2,333239.2572,5870377.214,12.75199986,333237.4888,5870386.893,13.07199955,
2,333244.1315,5870378.086,12.77400017,333242.51,5870387.471,13.06000042,
2,333248.9832,5870378.901,12.81700039,333247.5538,5870388.053,13.01099968,
2,333253.8042,5870379.711,12.8579998,333252.6192,5870388.636,12.97399998,
2,333258.652,5870380.289,12.89000034,333257.6853,5870389.22,12.9460001,
2,333263.5532,5870380.661,12.89599991,333262.7309,5870389.726,12.92300034,
2,333268.5061,5870381.038,12.93299961,333267.7323,5870390.225,12.89799976,
2,333273.4952,5870381.477,12.96199989,333272.699,5870390.72,12.8760004,
2,333278.4944,5870381.951,12.99600029,333277.6545,5870391.214,12.86200047,
2,333283.4872,5870382.425,13.03100014,333282.6159,5870391.709,12.84799957,
2,333288.4695,5870382.897,13.05599976,333287.5869,5870392.205,12.85200024,
2,333293.4442,5870383.369,13.08600044,333292.5649,5870392.701,12.85000038,
2,333298.4147,5870383.841,13.12800026,333297.5471,5870393.193,12.85099983,
2,333303.3865,5870384.313,13.16800022,333302.5298,5870393.662,12.85200024,
2,333308.3735,5870384.786,13.21500015,333307.4972,5870394.129,12.83100033,
2,333313.3963,5870385.262,13.22700024,333312.4294,5870394.593,12.81200027,
2,333318.4736,5870385.744,13.29599953,333317.3126,5870395.052,12.80799961,
2,333323.5816,5870386.453,13.30099964,333322.1182,5870395.721,12.81599998,
2,333328.6923,5870387.447,13.33600044,333326.8424,5870396.594,12.76500034,
2,333333.8505,5870388.451,13.35099983,333331.504,5870397.579,12.77499962,
2,333338.8946,5870390.03,13.34000015,333336.0654,5870398.858,12.77499962,
2,333343.9377,5870391.616,13.33500004,333340.5778,5870400.323,12.78199959,
2,333348.7062,5870393.774,13.28299999,333344.9091,5870402.374,12.7489996,
2,333353.3207,5870396.035,13.23499966,333349.3051,5870404.455,12.74800014,
2,333357.8596,5870398.251,13.19400024,333353.7753,5870406.571,12.7510004,
2,333362.3599,5870400.432,13.14900017,333358.2908,5870408.709,12.78199959,
2,333366.8472,5870402.607,13.11600018,333362.8069,5870410.88,12.78999996,
2,333371.3377,5870404.783,13.09599972,333367.3024,5870413.088,12.81200027,
2,333375.8334,5870406.962,13.08199978,333371.7934,5870415.294,12.83300018,
2,333380.332,5870409.142,13.06599998,333376.2821,5870417.499,12.83300018,
2,333384.8314,5870411.322,13.0710001,333380.7699,5870419.704,12.84300041,
2,333389.3307,5870413.503,13.07299995,333385.2579,5870421.908,12.84000015,
2,333393.8299,5870415.683,13.07400036,333389.7459,5870424.113,12.82900047,
2,333398.3294,5870417.864,13.06599998,333394.2337,5870426.317,12.80599976,
2,333402.8297,5870420.045,13.09000015,333398.7208,5870428.522,12.77400017,
2,333407.3305,5870422.226,13.10900021,333403.2073,5870430.725,12.73799992,
2,333411.8306,5870424.407,13.12899971,333407.6945,5870432.93,12.71199989,
2,333416.321,5870426.605,13.16899967,333412.1826,5870435.134,12.68099976,
2,333420.8153,5870428.804,13.1960001,333416.6665,5870437.337,12.66399956,
2,333425.3289,5870431.014,13.19999981,333421.131,5870439.53,12.64500046,
2,333429.8808,5870433.242,13.20100021,333425.5584,5870441.705,12.63899994,
2,333434.4503,5870435.55,13.19299984,333429.832,5870444.07,12.63599968,
2,333438.9339,5870438.098,13.20100021,333434.0634,5870446.431,12.63799953,
2,333443.3292,5870440.827,13.20499992,333438.2855,5870448.787,12.64700031,
2,333447.6341,5870443.712,13.20199966,333442.4186,5870451.29,12.67800045,
2,333451.9525,5870446.605,13.22599983,333446.2034,5870454.278,12.64999962,
2,333455.9574,5870449.929,13.20699978,333449.9751,5870457.256,12.64700031,
2,333459.9423,5870453.261,13.20499992,333453.7562,5870460.241,12.6619997,
2,333463.7815,5870456.732,13.23499966,333457.4634,5870463.359,12.65200043,
2,333467.3491,5870460.452,13.20100021,333460.8264,5870466.871,12.67199993,
2,333470.9087,5870464.164,13.19999981,333464.1908,5870470.385,12.63700008,
2,333474.4776,5870467.885,13.20199966,333467.5538,5870473.896,12.66300011,
2,333477.7502,5870471.876,13.20300007,333470.6898,5870477.606,12.66499996,
2,333480.8262,5870476.015,13.18900013,333473.471,5870481.596,12.66399956,
2,333483.9037,5870480.155,13.22000027,333476.242,5870485.572,12.67399979,
2,333486.9828,5870484.335,13.22099972,333478.9988,5870489.528,12.66100025,
2,333489.6072,5870488.841,13.2130003,333481.7504,5870493.476,12.67099953,
2,333492.2296,5870493.343,13.24499989,333484.0067,5870497.725,12.68500042,
2,333494.4896,5870498.009,13.25399971,333486.0122,5870502.122,12.73700047,
2,333496.6079,5870502.704,13.26200008,333488.0258,5870506.536,12.73999977,
2,333498.7205,5870507.387,13.28199959,333490.0463,5870510.966,12.78800011,
2,333500.6132,5870512.164,13.33100033,333491.924,5870515.46,12.81499958,
2,333502.2958,5870517.027,13.34700012,333493.3721,5870520.105,12.83699989,
2,333503.9813,5870521.898,13.34000015,333494.8151,5870524.734,12.86400032,
2,333505.4403,5870526.851,13.40400028,333496.256,5870529.355,12.87300014,
2,333506.6032,5870531.89,13.4119997,333497.6497,5870533.992,12.91399956,
2,333507.7689,5870536.941,13.41300011,333498.4654,5870538.75,12.91100025,
2,333508.8009,5870542.035,13.44200039,333499.2785,5870543.493,12.91300011,
2,333509.3242,5870547.186,13.38099957,333499.8572,5870548.289,12.92199993,
2,333509.8238,5870552.283,13.32499981,333500.2542,5870553.152,12.90699959,
2,333510.2075,5870557.33,13.27700043,333500.6558,5870558.072,12.90299988,
2,333510.5879,5870562.335,13.22299957,333501.0589,5870563.036,12.90100002,
2,333510.9667,5870567.32,13.15799999,333501.451,5870568.02,12.89700031,
2,333511.3453,5870572.3,13.12300014,333501.8435,5870573.009,12.89099979,
2,333511.724,5870577.282,13.06200027,333502.2359,5870577.997,12.88799953,
2,333512.1029,5870582.267,13.0170002,333502.6281,5870582.983,12.88000011,
2,333512.4816,5870587.25,12.97099972,333503.0204,5870587.97,12.86499977,
2,333512.8602,5870592.23,12.92599964,333503.413,5870592.96,12.85400009,
2,333513.2384,5870597.206,12.89299965,333503.8058,5870597.954,12.84799957,
2,333513.6393,5870602.178,12.86100006,333504.1988,5870602.949,12.86100006,
2,333514.0599,5870607.15,12.84500027,333504.5917,5870607.943,12.85499954,
2,333514.4811,5870612.129,12.85299969,333504.9841,5870612.932,12.84899998,
2,333514.9028,5870617.114,12.84799957,333505.376,5870617.913,12.8760004,
2,333515.3251,5870622.105,12.85999966,333505.7675,5870622.889,12.8760004,
2,333515.7353,5870627.101,12.84700012,333506.1586,5870627.862,12.87800026,
2,333516.1123,5870632.098,12.84500027,333506.5499,5870632.835,12.87199974,
2,333516.4889,5870637.091,12.84200001,333506.9412,5870637.813,12.88899994,
2,333516.8651,5870642.079,12.84500027,333507.3263,5870642.796,12.89900017,
2,333517.2412,5870647.065,12.85499954,333507.7115,5870647.781,12.89000034,
2,333517.6173,5870652.05,12.88899994,333508.0968,5870652.767,12.91699982,
2,333517.9933,5870657.036,12.9090004,333508.4821,5870657.752,12.92099953,
2,333518.3694,5870662.021,12.92399979,333508.8673,5870662.738,12.94200039,
2,333518.7455,5870667.007,12.92800045,333509.2526,5870667.723,12.96700001,
2,333519.1215,5870671.992,12.93099976,333509.6379,5870672.709,13.01299953,
2,333519.4975,5870676.977,12.94099998,333510.0232,5870677.695,13.0369997,
2,333519.8769,5870681.961,12.94900036,333510.4085,5870682.682,13.10499954,
2,333520.2579,5870686.945,13,333510.7939,5870687.668,13.14900017,
2,333520.639,5870691.93,12.99699974,333511.1791,5870692.653,13.15799999,
2,333521.0201,5870696.916,13.02299976,333511.5644,5870697.639,13.18200016,
2,333521.4012,5870701.901,13.03800011,333511.9496,5870702.624,13.20400047,
2,333521.7823,5870706.887,13.0369997,333512.3348,5870707.609,13.22500038,
2,333522.1633,5870711.872,13.08300018,333512.7201,5870712.594,13.23900032,
2,333522.5444,5870716.857,13.11100006,333513.1054,5870717.58,13.25599957,
2,333522.9254,5870721.841,13.13199997,333513.4907,5870722.566,13.27999973,
2,333523.3098,5870726.824,13.14799976,333513.8761,5870727.553,13.32199955,
2,333523.6968,5870731.808,13.14099979,333514.2614,5870732.539,13.32699966,
2,333524.084,5870736.792,13.18700027,333514.6496,5870737.525,13.35200024,
2,333524.4713,5870741.779,13.19299984,333515.0466,5870742.508,13.36200047,
2,333524.8589,5870746.77,13.18099976,333515.4432,5870747.486,13.37899971,
2,333525.2473,5870751.771,13.20100021,333515.8391,5870752.454,13.38700008,
2,333525.6364,5870756.779,13.21000004,333516.2341,5870757.412,13.40400028,
2,333526.0237,5870761.767,13.22099972,333516.6298,5870762.379,13.3920002,
2,333526.4119,5870766.649,13.20499992,333517.0313,5870767.418,13.39700031,
2,333526.8006,5870771.313,13.20899963,333517.4463,5870772.628,13.39299965,
2,333527.17,5870775.746,13.2130003,333517.935,5870778.122,13.38000011,
2,333528.5419,5870779.75,13.18500042,333519.1541,5870783.811,13.38899994,
2,333530.4466,5870783.43,13.18500042,333520.8975,5870789.75,13.39400005,
2,333533.2782,5870786.439,13.14599991,333524.6684,5870794.652,13.42199993,
2,333536.2173,5870789.351,13.14299965,333528.7134,5870799.527,13.44499969,
2,333539.8056,5870791.45,13.15100002,333534.2852,5870802.482,13.44799995,
2,333543.6327,5870793.217,13.19299984,333540.3618,5870803.717,13.39700031,
2,333547.9342,5870793.896,13.22799969,333546.138,5870804.292,13.33899975,
2,333552.5103,5870794.535,13.27600002,333551.4497,5870804.663,13.27000046,
2,333557.5699,5870794.793,13.30599976,333556.2159,5870804.995,13.23900032,
2,333563.1771,5870795.078,13.34899998,333560.5078,5870805.295,13.19299984,
2,333568.6892,5870797.236,13.36800003,333564.2327,5870806.717,13.19900036,
2,333573.8008,5870800.302,13.33399963,333568.0253,5870808.18,13.20800018,
2,333577.7822,5870804.519,13.32499981,333571.4397,5870810.734,13.22799969,
2,333581.5009,5870808.602,13.29500008,333574.4875,5870814.051,13.25599957,
2,333584.3565,5870813.08,13.26799965,333576.4212,5870818.43,13.25399971,
2,333587.1186,5870817.412,13.23999977,333578.4033,5870822.89,13.27400017,
2,333589.834,5870821.67,13.21899986,333580.4348,5870827.422,13.3039999,
2,333592.4883,5870825.928,13.23600006,333582.514,5870831.975,13.32999992,
2,333595.0881,5870830.203,13.26399994,333584.6013,5870836.545,13.38000011,
2,333597.6741,5870834.456,13.26299953,333586.7726,5870841.114,13.40499973,
2,333600.2362,5870838.67,13.28499985,333589.3696,5870845.513,13.44900036,
2,333602.7773,5870842.849,13.28899956,333592.0055,5870849.978,13.44999981,
2,333605.6136,5870846.811,13.30099964,333594.6633,5870854.48,13.45499992,
2,333608.5183,5870850.725,13.30799961,333597.328,5870858.994,13.45300007,
2,333611.4262,5870854.644,13.30799961,333600.6716,5870863,13.42199993,
2,333614.3864,5870858.527,13.31599998,333604.0708,5870866.949,13.39700031,
2,333617.6222,5870862.189,13.29800034,333607.4625,5870870.889,13.36299992,
2,333620.8585,5870865.85,13.27299976,333610.8489,5870874.823,13.31499958,
2,333624.0933,5870869.51,13.25699997,333614.2426,5870878.765,13.28800011,
2,333627.4521,5870873.045,13.23999977,333617.8001,5870882.584,13.25199986,
2,333630.9916,5870876.393,13.22299957,333621.6751,5870886.096,13.20800018,
2,333634.5316,5870879.741,13.23799992,333625.5412,5870889.6,13.17500019,
2,333638.115,5870883.059,13.23099995,333629.3959,5870893.093,13.12699986,
2,333641.9196,5870886.149,13.23099995,333633.2315,5870896.569,13.06999969,
2,333645.7413,5870889.253,13.23700047,333637.1815,5870899.847,13.07199955,
2,333649.5793,5870892.371,13.22900009,333641.2,5870902.983,13.02000046,
2,333653.4765,5870895.436,13.21500015,333645.2,5870906.104,13.02299976,
2,333657.432,5870898.445,13.22700024,333649.1838,5870909.212,12.99499989,
2,333661.3984,5870901.462,13.21899986,333653.1488,5870912.306,12.99499989,
2,333665.3741,5870904.487,13.20600033,333657.0974,5870915.387,13.01599979,
2,333669.3546,5870907.515,13.19799995,333661.0378,5870918.461,12.97900009,
2,333673.336,5870910.543,13.16399956,333664.9767,5870921.535,12.96800041,
2,333677.3163,5870913.571,13.17399979,333668.9174,5870924.609,12.98400021,
2,333681.2942,5870916.597,13.16399956,333672.9199,5870927.612,12.99100018,
2,333685.2688,5870919.621,13.1619997,333676.9685,5870930.567,12.98700047,
2,333689.2405,5870922.642,13.15100002,333681.0223,5870933.525,12.98099995,
2,333693.231,5870925.636,13.125,333685.0781,5870936.484,12.99199963,
2,333697.2264,5870928.623,13.12899971,333689.1341,5870939.444,12.99199963,
2,333701.2286,5870931.614,13.1420002,333693.146,5870942.438,13.00699997,
2,333705.2355,5870934.61,13.1079998,333697.0997,5870945.492,13.00899982,
2,333709.24,5870937.603,13.11999989,333701.0576,5870948.549,13.00800037,
2,333713.2447,5870940.597,13.12100029,333705.0151,5870951.606,12.99499989,
