outer_x,outer_y,outer_z,inner_x,inner_y,inner_z,initial_x,initial_y,initial_z,initial_position,Distance (m),Speed (m/s),Longitudinal acceleration (m/s2),Lateral acceleration (m/s2),Optimized line,Timestamp
604972.5689,5805346.01,8.805868738,604976.0546,5805336.826,8.899550209,604974.3949,5805341.199,8.854945198,0.523868498,1040.961978765462,32.02421811545423,2.470235360240706,1.7937930252700531,0.8213389501118111,30.449521873111273
604979.3033,5805348.505,9.16288984,604982.4368,5805340.174,9.214858683,604981.0978,5805343.734,9.19264694,0.57265499,1048.1269955547507,32.56645990154731,2.4293983764376055,2.855334964035298,0.9178625131889636,30.67138103326447
604986.2373,5805351.074,9.52146731,604989.433,5805342.479,9.507262073,604987.9982,5805346.338,9.513640361,0.550994022,1055.5015911231912,33.1083869271147,2.405447281123691,1.3890914248103086,0.9101848379380948,30.895960028863197
604993.3696,5805353.717,9.877615127,604996.6106,5805344.841,9.76976577,604995.1041,5805348.967,9.819897864,0.535163591,1063.0672651515326,33.65160392587098,2.3889059108494153,0.03444983911453885,0.9000239298829357,31.12261296669843
605000.7317,5805356.376,10.2168044,605003.9646,5805347.265,10.00097516,605002.4357,5805351.574,10.10304395,0.527085063,1070.8223959663642,34.19569000762905,2.371643839528234,0.11120675018268122,0.9069427608167118,31.351218423606785
605008.3676,5805359.049,10.53228681,605011.4766,5805349.749,10.2048258,605010.0159,5805354.118,10.35866927,0.530188874,1078.755061610571,34.73934341549634,2.3562927156539075,1.2940583688929181,0.9308868754051792,31.581367456697574
605016.3982,5805361.617,10.81140025,605019.1106,5805352.275,10.36810109,605017.8663,5805356.561,10.5714523,0.541274968,1086.836988704159,35.28171170380261,2.35054812204608,2.4489325648898763,0.9616454229997206,31.81221022477122
605024.6282,5805364.211,11.05127565,605027.1077,5805354.635,10.48084762,605026.0122,5805358.866,10.7328725,0.558185967,1095.2049628542886,35.83499011363646,2.352388769642424,3.385916141042341,0.9778577052141912,32.04754099620128
605033.1789,5805366.512,11.24108698,605035.3952,5805357.068,10.54976871,605034.4721,5805361.002,10.8377323,0.583456472,1103.864154367991,36.39917979076594,2.3532934539514465,4.688389321356899,1.0132125562062628,32.2872943297043
605042.0205,5805368.729,11.35883731,605044.0825,5805359.101,10.56922507,605043.2576,5805362.952,10.88511239,0.599946242,1112.8054411358962,36.97261465292508,2.3568654462100755,5.722201263668995,1.063101904671032,32.53101977858281
605051.3196,5805370.657,11.39458312,605053.0369,5805361.039,10.52475501,605052.3824,5805364.705,10.85627289,0.618868319,1122.000716083813,37.55511810096107,2.3681231241217198,7.093344521956341,1.097126501322896,32.777780940049574
605061.0225,5805372.113,11.33756663,605062.4065,5805362.43,10.41053563,605061.8635,5805366.229,10.77421106,0.607698786,1131.5075489364092,38.1517341555185,2.382357951982181,7.173116377897428,1.1235446470871773,33.028929483919526
605071.1179,5805373.069,11.18683819,605072.1474,5805363.486,10.22602546,605071.7205,5805367.46,10.62442921,0.585347016,1141.3413652924412,38.76262348794051,2.3963704725700907,6.643099535880869,1.1341486486186665,33.28463769386434
605081.6109,5805373.798,10.94184842,605082.2355,5805364.082,9.95874385,605081.9622,5805368.333,10.38891237,0.562438741,1151.4917265995355,39.38699684342918,2.4073678884504774,6.029311437153993,1.1091513413342995,33.54440508016909
605092.4685,5805374.357,10.61716024,605092.6955,5805364.218,9.625208279,605092.5924,5805368.822,10.07564017,0.545913587,1161.9982677776147,40.0249077196807,2.4039696187394313,4.657906409317079,1.0532921749978277,33.80901379937515
605103.6777,5805374.456,10.1975047,605103.5531,5805364.067,9.24892217,605103.6112,5805368.905,9.690685262,0.534291554,1172.898404030182,40.67219701941113,2.387001842025355,2.9656070421806837,1.0028353632511764,34.07916317555933
605115.2329,5805373.945,9.677031188,605114.8138,5805363.663,8.811793836,605115.013,5805368.551,9.223112393,0.524617706,1184.2049463958053,41.327615435519476,2.370350958100142,2.7318939933188098,0.9668132510361064,34.35493313227326
605127.2511,5805372.9,9.04977939,605126.3892,5805363.274,8.315307025,605126.7894,5805367.743,8.65633679,0.535680586,1195.8446748818167,41.987869019751614,2.3549509211725663,5.043114196897583,0.9792739598420755,34.634346462511054
605139.546,5805371.435,8.345027726,605138.438,5805362.34,7.755845493,605138.9443,5805366.496,8.025071923,0.543050545,1207.971960669821,42.65998828827154,2.332181820248873,4.161199222783727,0.9819786354950014,34.92088143631138
605152.1317,5805369.459,7.586410271,605150.8833,5805360.779,7.148759074,605151.4669,5805364.837,7.353354894,0.53251371,1220.5493348596385,43.33775935538529,2.29467028744603,-0.26794400872233276,0.9295539942856686,35.21338617124778
605165.0132,5805366.944,6.794486045,605163.6887,5805358.668,6.496039672,605164.3571,5805362.845,6.646660305,0.495317208,1233.5724627296017,44.01464452077856,2.240513289257643,-1.1442132076497349,0.8126963651994576,35.51156062992497
605178.216,5805364.091,6.013394475,605176.8103,5805355.956,5.841309651,605177.6179,5805360.63,5.9401762,0.425474641,1247.037978120657,44.685167916802165,2.1733988122301047,1.5603450421881027,0.6333023649439681,35.815180559234996
605191.7631,5805361.164,5.277694987,605190.3535,5805353.155,5.274385055,605191.2564,5805358.285,5.276505339,0.359466789,1260.9142574865598,45.34353024808643,2.0895038314038246,2.807821384195669,0.4671305929487238,36.123444027412404
605205.6627,5805358.163,4.663809722,605204.321,5805350.268,4.823022728,605205.2556,5805355.767,4.712114755,0.303403421,1275.1605265750522,45.980078381998084,1.975611460181558,-0.06175351772660951,0.3397312774708143,36.43543934389619
605219.9894,5805355.472,4.208240089,605218.7254,5805347.482,4.575874325,605219.644,5805353.29,4.308672949,0.273186828,1289.7695951465116,46.58208810789126,1.8358132757848211,-5.69643318301464,0.264165612869229,36.751098951389395
605234.7257,5805353.56,3.901315383,605233.8215,5805345.525,4.487474805,605234.4982,5805351.538,4.048797194,0.251606143,1304.726475478724,47.14401541256251,1.6974230363124592,-10.872977588475845,0.2135043370666655,37.070260418054836
605249.676,5805352.858,3.736320805,605250.0495,5805345.003,4.460513958,605249.7601,5805351.089,3.899454348,0.225262857,1319.9434741226055,47.6676792628847,1.5785283130055636,-13.306731894585111,0.1805407461841222,37.391254546384076
605265.2166,5805353.571,3.699204342,605266.0914,5805345.788,4.465208505,605265.377,5805352.143,3.839705604,0.183421012,1335.569812952298,48.16432423740581,1.4813211900837813,-13.368256165425977,0.1272458724797244,37.717373969101665
605280.9346,5805355.905,3.708209643,605282.3708,5805347.941,4.49770762,605281.1433,5805354.747,3.822965832,0.145353527,1351.5217019475306,48.63820998641172,1.4102533823857617,-13.27746230523171,0.0852407469291955,38.046949824178974
605296.4405,5805360.171,3.69045448,605299.1556,5805352.04,4.497037027,605296.9128,5805358.757,3.830769275,0.17396212,1367.7325796407567,49.09650402726635,1.3619950997841304,-12.651929796677042,0.1186783085883211,38.37868206193755
605311.7758,5805366.31,3.664168615,605315.1033,5805358.007,4.414032113,605312.5072,5805364.485,3.829006504,0.219824173,1384.3216449931074,49.54771396554147,1.3158359516266454,-10.631395343796543,0.1796094097898637,38.715023424663144
605326.5847,5805373.942,3.726892046,605331.1264,5805365.614,4.28336397,605327.7816,5805371.748,3.873539476,0.263530726,1401.2066051766312,49.98508841546492,1.2494789605439625,-7.12524158924225,0.2498685309750519,39.0543077566543
605341.5265,5805382.401,3.963478143,605346.1065,5805374.493,4.24553228,605342.8711,5805380.079,4.046284164,0.293583195,1418.451591765973,50.400201968115134,1.1526628984523604,-2.9653762235720653,0.3164094259358826,39.39788372328143
605356.4028,5805391.638,4.407762495,605360.9893,5805383.851,4.439579209,605357.9469,5805389.017,4.418473735,0.336657998,1435.9872048162547,50.779823653155724,1.0277027902860327,0.3568101843385226,0.4095521670494177,39.74450575549794
605371.5389,5805401.091,5.130427764,605375.6509,5805393.846,4.92336502,605373.3219,5805397.95,5.040643836,0.433607309,1453.7695652560813,51.11428070141952,0.8812674988106043,2.4566939257572233,0.5681292274333803,40.093541856309955
605386.9523,5805410.718,6.19072067,605391.0074,5805402.952,5.73484518,605389.1181,5805406.57,5.947249933,0.534074837,1471.743547562477,51.39569921427243,0.7491366297132357,5.4185331317393555,0.6931743341283749,40.44421956244507
605403.1651,5805419.723,7.356453773,605406.6905,5805411.737,6.678977376,605405.4746,5805414.492,6.912649666,0.655084251,1489.849198636307,51.63988672092146,0.6770725289922599,8.181748855358146,0.8163759869474814,40.795664180525236
605420.5637,5805426.694,8.410154179,605423.6055,5805418.293,7.604350463,605422.5062,5805421.329,7.895554749,0.638616148,1508.1241963129048,51.872573645673775,0.6437900940770552,10.21723602984656,0.8207734943070831,41.148761722828375
605439.1706,5805431.781,9.302334135,605440.9427,5805423.324,8.542037178,605440.2926,5805426.426,8.820965565,0.633137251,1526.4975552010937,52.09466575569347,0.6244168196625403,12.597278081015315,0.7314152411426509,41.50220688486174
605458.0311,5805434.885,10.04911673,605459.1148,5805426.39,9.484954135,605458.6984,5805429.654,9.701742736,0.615733973,1545.1741774460509,52.316599853556845,0.6475808424387638,11.370831140848452,0.6501754788241512,41.859957978787804
605477.1585,5805435.831,10.58239551,605477.8056,5805427.19,10.27292478,605477.4869,5805431.446,10.42536405,0.507418709,1564.0758078267193,52.56003781097481,0.7303615955507247,9.617519569357311,0.4589951974259543,42.22041252427255
605496.4649,5805435.352,10.92870878,605496.6998,5805427.073,10.82043274,605496.5479,5805432.427,10.89045336,0.353314472,1583.200611659236,52.845462416988575,-0.8643527414167688,8.693147372295591,0.2539436999865426,42.58329309105806
605515.8934,5805434.549,11.1637482,605515.8669,5805426.524,11.16202872,605515.8871,5805432.647,11.16334059,0.237025024,1602.5668429028942,51.915270141294954,-4.602970029713377,5.701127002312867,0.1684609445116445,42.953016188076
605535.4486,5805434.139,11.2438522,605535.2569,5805425.969,11.28335367,605535.407,5805432.366,11.25242158,0.216938185,1622.1000112647055,49.38289586253983,-7.209764717358348,4.337059744173104,0.1927622177863195,43.338673088538975
605553.1961,5805433.792,11.14098079,605552.8872,5805425.466,11.17360326,605553.1233,5805431.829,11.14867177,0.235758467,1639.8357603779305,46.530191918424904,-9.049780518032694,3.752324667830736,0.2933055927286619,43.708502681633256
605569.0292,5805433.236,10.93322239,605568.5801,5805424.739,10.88983711,605568.9185,5805431.142,10.92252728,0.246515044,1655.66194176571,42.97693449044302,-9.472359993707762,1.8395560998494622,0.419194726531112,44.06213220863842
605583.2204,5805432.442,10.70841571,605582.5538,5805423.893,10.48352231,605583.0481,5805430.233,10.65029699,0.258432826,1669.791940275344,39.91447814629568,-6.656322396500292,2.72561976305898,0.4986697622617294,44.40306013012425
605596.0652,5805431.273,10.47290199,605595.0297,5805422.616,10.01975966,605595.7984,5805429.042,10.35614156,0.257664805,1682.5139182655553,38.365269244936826,-3.3328090718678545,6.7902999163294,0.5398564887035947,44.72809894065154
605607.8735,5805429.482,10.18635297,605606.2524,5805420.933,9.548161159,605607.4577,5805427.289,10.02265466,0.256504451,1694.135276356241,37.726252998083844,-1.3737306764834378,10.007320899548391,0.5920418463288344,45.03355630957024
605618.7951,5805426.888,9.825767001,605616.6167,5805418.74,9.073215788,605618.2125,5805424.709,9.624517939,0.267420635,1704.9879222446443,37.519310030225974,-0.3531544367900747,11.878106620814453,0.6637833694826466,45.32201573366465
605628.9421,5805423.324,9.390374623,605625.7585,5805415.947,8.587007852,605628.0435,5805421.242,9.163612919,0.282264645,1714.9236309359976,37.51362090784009,-0.030686988630478453,13.02461502085153,0.7307924864102044,45.5868516814848
605638.3409,5805418.999,8.905927611,605634.3606,5805412.146,8.095121169,605637.1014,5805416.865,8.653437766,0.311405983,1724.5609039899018,37.50344317889536,-0.06868299236945624,12.388610637606481,0.7836780890594127,45.843787171329126
605646.8849,5805413.801,8.398563646,605642.3278,5805407.131,7.59639999,605645.4576,5805411.712,8.147317815,0.31321003,1734.1139183860892,37.478606311740606,-0.0479476654581295,11.450280572272485,0.7873548336371581,46.098595207681356
605654.6165,5805407.834,7.891453853,605649.4517,5805401.474,7.083458105,605653.0891,5805405.953,7.652505178,0.295730444,1743.368674081665,37.478606311740606,0.0,10.850672829631787,0.7741307425292497,46.34552956854303
605661.6997,5805401.447,7.399703731,605656.1602,5805395.798,6.563623278,605660.0084,5805399.722,7.144439598,0.3053102,1752.325998422619,37.478606311740606,0.4309135759998277,10.069996210612128,0.8157514102982767,46.58452789912258
605668.3776,5805394.872,6.930948626,605662.3185,5805389.536,6.070486482,605666.2865,5805393.031,6.633979418,0.345126822,1761.2186147120374,37.68235497734363,0.8589746218884374,8.96104316134708,0.866941617681199,46.82115649292716
605674.5397,5805387.649,6.481791245,605667.6593,5805382.717,5.610157874,605671.9401,5805385.786,6.152459517,0.377832879,1769.9949874353683,37.88140043777936,0.4292159492903146,8.254191198075816,0.8955564566756058,47.05344703156216
605680.1365,5805379.691,6.064322518,605672.2836,5805375.416,5.19631298,605676.9054,5805377.932,5.707186571,0.411442204,1778.7569331630987,37.88140043777936,0.4824938799496545,7.061751389862413,0.910713616144674,47.28474644569342
605684.7985,5805371.127,5.693971915,605676.3078,5805367.305,4.831517224,605681.1544,5805369.487,5.323809306,0.429196375,1787.8876665242753,38.118890946354625,1.1718260538572656,5.8211945286550515,0.9029638082419468,47.52502798132666
605688.7487,5805361.893,5.391400274,605679.7357,5805358.892,4.528535043,605684.6502,5805360.528,4.999027876,0.454732032,1797.0729701203802,38.444978008476,1.0051319437450967,4.758729526489806,0.9057734673008596,47.76496631572624
605692.0498,5805352.205,5.150805548,605682.3114,5805349.838,4.299585365,605687.3589,5805351.065,4.740775132,0.481697162,1806.5721557588797,38.60141719712036,1.07325435950444,3.346733873558409,0.8951374477286405,48.01154983499801
605694.3176,5805341.952,4.980090531,605684.157,5805340.469,4.140450836,605689.2098,5805341.206,4.557993986,0.502711571,1816.2270485105232,38.981087103957826,1.42726015878775,2.220717498990412,0.886418548599071,48.260443392601545
605695.2401,5805331.216,4.911229378,605685.3675,5805330.801,4.059834652,605690.1691,5805331.003,4.473912424,0.513646892,1826.0860835993633,39.31478535559371,1.3549504675116217,0.9796897078590371,0.8879946830917173,48.51228387356517
605694.9482,5805320.209,4.957398271,605685.64,5805320.781,4.082994409,605690.1295,5805320.505,4.504734987,0.517681862,1836.223802089807,39.67060698800222,1.6843369114198055,-0.19786603950608728,0.8817234380908524,48.76898243996194
605693.7566,5805309.046,5.093837616,605684.6352,5805310.49,4.220194066,605688.9911,5805309.8,4.637395078,0.522458632,1846.7088506004352,40.195587747343346,1.9178818393901707,-1.2482570055110171,0.8300707273603738,49.03154781058897
605691.4019,5805297.785,5.281282106,605682.4008,5805300.126,4.457558806,605686.6161,5805299.03,4.843317943,0.531689269,1857.5343759913344,40.68578399496979,1.5174193574611472,-2.473096231428104,0.7424426938308598,49.29923677673037
605687.4821,5805286.565,5.505387972,605679.0225,5805289.993,4.775288075,605682.99,5805288.385,5.117700893,0.53100562,1868.6493233653757,41.00919676483629,1.3373378628875776,-3.477616507969738,0.6234435577803976,49.57134522869808
605682.1064,5805275.868,5.76298278,605674.3656,5805279.96,5.149802869,605678.2165,5805277.924,5.454850023,0.502518082,1880.2182296004937,41.42877510937761,1.5423713529747525,-3.9832813918436747,0.451265508245472,49.85201458462959
605676.0071,5805265.573,6.025025101,605668.6553,5805269.899,5.545580204,605672.5328,5805267.617,5.798448494,0.472575717,1892.1226945225042,41.883752718470845,1.5939799784634248,-5.170274148656916,0.2681654723088054,50.13779309195346
605669.3032,5805255.47,6.285564507,605662.1758,5805259.857,5.913916287,605666.2663,5805257.339,6.127210923,0.426083847,1904.244604939295,42.34308158996665,1.60808040125168,-5.70205725999445,0.0837104421896993,50.425632722074205
605662.4826,5805245.183,6.543631203,605655.3179,5805249.706,6.237569111,605659.7164,5805246.929,6.425466897,0.386078579,1916.5809031705132,42.81264878822085,1.632719605233552,-2.3592114480753987,-0.032331306489426,50.715367732893355
605655.5152,5805234.677,6.742334987,605648.2887,5805239.3,6.486762361,605652.9715,5805236.304,6.652373377,0.35199948,1929.184011882148,43.29421950030511,1.6544064223093884,0.010037266474542597,-0.0824317300760941,51.008099519849175
605648.3886,5805223.93,6.859862306,605641.0979,5805228.655,6.660481144,605645.9778,5805225.492,6.793932734,0.330671053,1942.0748618779717,43.786853562346465,1.672563715450762,0.09299939851843066,-0.1100061756213576,51.30416500325334
605641.1018,5805212.94,6.912326503,605633.7449,5805217.77,6.773147231,605638.7529,5805214.482,6.867890073,0.319274636,1955.2561674262622,44.29010927703508,1.6921217237251405,0.48679746129567153,-0.1509132428607147,51.60347835656068
605633.73,5805201.712,6.863149495,605626.1609,5805206.544,6.799353277,605631.4258,5805203.183,6.84372801,0.304430508,1968.6994546489493,44.80407071678164,1.7233594919814261,1.7396564160040051,-0.1519733561865163,51.90525535756389
605626.4243,5805190.174,6.683854885,605618.3331,5805194.82,6.73584072,605624.2993,5805191.394,6.697508445,0.262632275,1982.4006214582837,45.334324154591265,1.761528379003487,3.9341972401342886,-0.1284095070656188,52.20925825952117
605619.6069,5805177.985,6.41228344,605610.4536,5805182.554,6.551804256,605617.6636,5805178.955,6.441904624,0.21230704,1996.4279141256782,45.881601016047725,-0.4090580140308514,4.535163141137886,-0.0869994987177935,52.516820620833705
605613.8366,5805164.896,6.093863963,605602.643,5805169.724,6.25094193,605611.5302,5805165.891,6.126229449,0.206047315,2010.7958463532004,45.048115511151764,-5.743695485882392,1.5978863782674286,0.0067587825341605,52.83284343001566
605608.9032,5805151.327,5.780695408,605595.687,5805157.121,5.861540822,605605.7899,5805152.692,5.799739994,0.235566414,2025.206736919745,42.20628291384987,-8.409633146264472,-0.8006969923929325,0.1187500263066062,53.16316237843936
605604.4166,5805139.266,5.51735504,605589.9554,5805145.701,5.485060654,605600.7394,5805140.903,5.509143423,0.254282766,2038.0495522614897,39.62387491353343,-7.9458025872076865,-1.3607472760599333,0.1837158198538141,53.47705191947718
605599.8319,5805128.431,5.303455538,605584.8955,5805135.287,5.152817755,605595.911,5805130.231,5.263911724,0.262508914,2049.777923578363,37.27783909294876,-7.138542996124035,-1.5888709590867522,0.1957299298227513,53.78207428389117
605595.0927,5805118.597,5.150679331,605580.4816,5805126.155,4.889968023,605591.1181,5805120.653,5.079758938,0.272027843,2060.5442552377745,35.3004888943295,-4.810991340530152,-2.1678037301205237,0.2320251440512108,54.07875600577649
605590.626,5805109.326,5.04915575,605576.6214,5805117.766,4.678574471,605586.2581,5805111.959,4.93357522,0.311890548,2070.558917365479,34.37693092939906,-1.8666382103605612,-4.371145830854651,0.2574758458689148,54.3662138982484
605586.2165,5805100.392,4.982850924,605573.1445,5805110.073,4.49417561,605581.2681,5805104.057,4.797863501,0.378548828,2079.971466009822,34.20131460215798,-0.30914225140003543,-7.554118923864002,0.3437349207658037,54.640719277363466
605581.9392,5805092.145,4.938553638,605569.8263,5805101.996,4.343556497,605576.0195,5805096.959,4.647771469,0.488712277,2088.8165662965166,34.20131460215798,0.0,-9.161098876992181,0.4776649705785005,54.89933799976008
605577.473,5805083.98,4.898386925,605566.6064,5805094.408,4.219625583,605570.3876,5805090.779,4.455812191,0.652033771,2097.196299083523,34.20131460215798,0.8401190215928966,-9.659989565187988,0.6731719566258754,55.144350008347544
605571.9959,5805076.383,4.835160893,605562.4256,5805087.795,4.111762083,605564.2814,5805085.582,4.252047612,0.806076063,2105.183249975803,34.58450052983793,1.7953058241161008,-10.082868924609661,0.8346055587338748,55.37657669278686
605563.8009,5805070.321,4.739564737,605556.899,5805082.782,4.009950231,605557.669,5805081.392,4.091342152,0.88844578,2112.9631229764864,35.01817330226913,1.200134788897275,-11.626578323461217,0.891484206131943,55.600127673585376
605554.6953,5805066.299,4.60995144,605550.2264,5805079.693,3.91460409,605550.7141,5805078.231,3.990499791,0.890851287,2120.7062819861485,35.11807517854984,1.0484469644216634,-11.373737085501295,0.8417964581119207,55.82093101500674
605545.4301,5805064.002,4.461934291,605542.942,5805078.36,3.823714784,605543.3653,5805075.918,3.93227819,0.829895402,2128.7388667456676,35.49915335364343,1.8549393016081335,-11.207479979001507,0.7057590999981387,56.048427475190174
605537.3003,5805063.122,4.302466167,605535.0184,5805077.617,3.738876283,605535.5447,5805074.274,3.868875317,0.769340467,2136.9281122942243,35.96723766440099,1.7104815578847838,-12.31981023014647,0.5574210031854807,56.27760500694741
605528.9427,5805062.792,4.165738879,605526.7412,5805077.338,3.661915042,605527.3772,5805073.136,3.807463357,0.711114141,2145.264159677884,36.282196648959896,1.3663432405309162,-12.594756872079312,0.4189916087238963,56.508362450597545
605520.0178,5805062.647,4.056164332,605518.3955,5805077.273,3.592887931,605518.9453,5805072.316,3.749890504,0.661103923,2153.9392378317843,36.607770103885926,1.681107472881196,-11.988467862797243,0.3098078030948841,56.74639461168539
605510.8013,5805062.92,3.983282654,605509.8855,5805077.646,3.533353164,605510.2537,5805071.725,3.714249984,0.597944497,2162.913912526692,37.097826733802464,2.122019449099751,-11.68693355744256,0.2183799631414149,56.98992224269207
605501.3874,5805063.408,3.94920091,605501.3184,5805078.474,3.493550187,605501.3507,5805071.426,3.706728078,0.532146933,2172.1466349204493,37.650604055105035,1.9235419151065207,-12.640194532665634,0.1554143739334256,57.23695679034246
605491.7596,5805064.454,3.93928434,605492.6684,5805079.738,3.478225957,605492.1841,5805071.593,3.723915291,0.4671189,2181.672087792439,38.050945047223074,1.8284708653914168,-11.891004434195368,0.1083118008700936,57.48861486035405
605481.926,5805065.932,3.936495325,605483.8449,5805081.129,3.47300227,605482.7445,5805072.414,3.738786872,0.426561146,2191.504283358125,38.58455717747488,2.140991076914519,-8.404551043679318,0.076735647333255,57.74521122314313
605471.8798,5805067.729,3.926070326,605474.8051,5805083.041,3.470275553,605473.0568,5805073.89,3.742678005,0.402357178,2201.612939509531,39.15811081106117,2.1811210451582266,-7.496944559714313,0.0567479861158812,58.005265487112986
605461.7225,5805070.049,3.920344322,605465.401,5805085.341,3.470430782,605463.1645,5805076.044,3.743969965,0.392018217,2211.9579610712176,39.72333781263298,1.4079684642482855,-9.166595478041636,0.0557113077723887,58.26755837706834
605451.235,5805073.222,3.914418336,605456.1212,5805087.995,3.467558981,605453.136,5805078.97,3.740560222,0.389066774,2222.7843357046186,39.88961018592107,-0.5412080346300547,-9.788528194103613,0.0569302189124328,58.539533599832296
605440.7481,5805077.275,3.913555355,605446.6502,5805091.349,3.462244128,605443.0496,5805082.763,3.737572091,0.389937272,2233.9072737658753,39.408145740283366,-1.9395940545262855,-10.00402518114617,0.0670893043445893,58.82006961075316
605430.2329,5805082.107,3.913040611,605437.2232,5805095.639,3.453334791,605432.9887,5805087.442,3.731807647,0.394236782,2245.353926664731,38.77488111785386,-3.6981349252244877,-8.86255491026743,0.106416398078698,59.112886437086196
605420.3316,5805087.251,3.893546319,605427.9305,5805100.234,3.449793512,605423.4818,5805092.633,3.709582382,0.414562767,2256.413292212833,37.292143436100794,-7.467848217110825,-5.294815528683666,0.1551559530752924,59.40366593353561
605411.6488,5805092.145,3.885004139,605419.418,5805104.803,3.45195596,605415.0382,5805097.667,3.696083151,0.436258721,2266.3272063847376,34.71869202224733,-10.632293837322559,-2.1601385906071675,0.1974685040606494,59.6790110009495
605404.2225,5805096.607,3.87990832,605412.1598,5805109.211,3.45785189,605407.7224,5805102.165,3.693808289,0.440936394,2274.9593093463322,31.724478018420562,-11.678072193675165,-1.006444009094989,0.2269060483259109,59.93884517070122
605397.751,5805100.701,3.900534906,605405.8129,5805113.124,3.466761807,605401.313,5805106.19,3.70887923,0.441834238,2282.5726206357813,28.779329189063453,-9.797375946857272,-0.8340799131183648,0.2463699156560747,60.19050904578071
605392.0533,5805104.57,3.93888233,605400.4049,5805116.857,3.473835568,605395.6602,5805109.876,3.738036354,0.431883875,2289.382076799462,26.743844472902722,-5.760707570736271,-2.801407446587985,0.2481986181760255,60.43579243700534
605386.8947,5805108.072,3.985215744,605395.6722,5805120.26,3.482358957,605390.6877,5805113.339,3.767914242,0.43213408,2295.5146515400497,25.884132259951592,-2.2422731535613196,-6.435188277041379,0.2582783266845134,60.66884622783289
605382.2881,5805111.47,4.032007694,605391.5725,5805123.412,3.488028546,605386.3349,5805116.675,3.794901903,0.435872821,2301.101184960549,25.672761070789722,-0.7070192351769428,-8.83244494512227,0.2835508861150289,60.88555957340479
605378.0425,5805114.795,4.078632916,605388.0981,5805126.366,3.491531794,605382.5399,5805119.97,3.816048349,0.447255294,2306.278152391684,25.5795842856842,-0.44239480959057803,-8.617267909511849,0.330731445028023,61.08757832572249
605374.2696,5805118.545,4.12059191,605385.1699,5805128.881,3.491518808,605379.2574,5805123.275,3.832736426,0.457586566,2311.1332587272072,25.498819186176874,-0.3522881527979241,-7.6026902754047505,0.3801753929159349,61.2776824012423
605370.569,5805122.276,4.157540854,605382.8206,5805131.334,3.489961865,605376.4451,5805126.621,3.837361361,0.479612887,2315.650562403533,25.448257946941084,-0.28114060576381333,-6.732105031458069,0.4444483145311939,61.45501558424406
605367.3494,5805125.697,4.190932138,605380.249,5805134.034,3.487479127,605374.0649,5805130.037,3.824718612,0.520593713,2319.8694782905823,25.402221644715365,-0.29698492269876714,-5.60210045385516,0.5240853763530923,61.62094974734059
605364.351,5805129.482,4.221477645,605377.935,5805136.676,3.485575826,605372.0807,5805133.575,3.802727042,0.569030659,2323.942410516251,25.35153911370205,-0.2579540602997689,-4.4943656389471265,0.6061762022481688,61.78144749823852
605361.3699,5805133.854,4.247415609,605375.9628,5805139.316,3.484849679,605370.4862,5805137.266,3.771031584,0.624714912,2327.8908317985247,25.320047381753376,-0.10008212945794008,-3.5410114621289077,0.6879939493065376,61.93729110035774
605358.9775,5805138.494,4.268523549,605374.1504,5805142.296,3.483246845,605369.3029,5805141.081,3.734137538,0.680508472,2331.7701485925168,25.320047381753376,0.0,-2.4250093535176442,0.7639079572697568,62.0905023773946
605357.3819,5805143.605,4.277744862,605372.6535,5805145.563,3.480760986,605368.5344,5805145.035,3.695721378,0.73028145,2335.6362329362,25.320047381753376,0.4137818476944516,-1.2971316850324521,0.8293035084431281,62.24319104678742
605356.2883,5805148.969,4.277731804,605371.6961,5805149.062,3.477642069,605368.1985,5805149.041,3.659267857,0.772992791,2339.464106924134,25.444539844544185,0.7293330695008353,-0.20114937262357752,0.8794944505159963,62.39399987621295
605356.1984,5805154.319,4.267008173,605371.4817,5805152.771,3.474840095,605368.2925,5805153.094,3.640137299,0.791337185,2343.3420409056357,25.540534982066006,0.3181667097043154,0.9113680470581202,0.898935320378357,62.54612023671805
605357.0482,5805159.722,4.247037197,605372.0959,5805156.456,3.471004008,605368.8192,5805157.167,3.639986995,0.78224569,2347.2705747172295,25.540534982066006,0.0,2.06138577119641,0.8844067272850988,62.69993587974794
605358.7343,5805164.709,4.220122058,605373.3091,5805160.113,3.468578677,605369.7779,5805161.227,3.650659392,0.757723798,2351.312403129019,25.540534982066006,0.4751954270400937,3.1086679414220484,0.8502375465778115,62.858187396978394
605360.8224,5805169.286,4.188293478,605375.1723,5805163.663,3.467220271,605371.1634,5805165.234,3.668662733,0.720635251,2355.4730815098183,25.69763460232064,1.1355029568704267,4.08250216804199,0.7968912081594952,63.020592823032764
605363.6809,5805173.489,4.150810448,605377.5647,5805167.02,3.465557461,605372.971,5805169.16,3.692290294,0.669123714,2359.7344795915865,25.913992497333126,1.3136234979058468,5.074173040644514,0.7260115963589929,63.18572608161188
605367.5874,5805177.743,4.112584528,605379.9356,5805169.925,3.464695611,605375.173,5805172.94,3.71458374,0.614306208,2364.0269055731774,26.13123723298364,1.1994472925242334,6.1401523449276105,0.6485684234029143,63.350675914817856
605371.4684,5805181.457,4.0736552,605382.7011,5805172.721,3.46499311,605377.7624,5805176.563,3.732604816,0.560327219,2368.469023533606,26.313481149634796,1.066546332768167,7.115458032150549,0.565253285548352,63.520077833539986
